"165","216","3","424","425","426","427","428","429","430","431","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
7,16,12,5,3,4,16,14,46,27,45,23,0,0,12,0,"2023-04-19 08:38:06","61","https://rionegro.datosoficiales.com/resultados/RN/7/2825/14/61/LRP.json"
2,19,9,5,4,0,24,15,25,19,60,31,0,0,9,0,"2023-04-19 08:38:06","62","https://rionegro.datosoficiales.com/resultados/RN/7/2825/14/62/LRP.json"
2,27,25,6,7,2,17,17,30,27,46,41,0,0,0,0,"2023-04-19 08:38:06","63","https://rionegro.datosoficiales.com/resultados/RN/7/2825/14/63/LRP.json"
3,13,15,4,4,0,20,16,39,27,46,20,0,0,21,0,"2023-04-19 11:00:01","64","https://rionegro.datosoficiales.com/resultados/RN/7/2825/14/64/LRP.json"
3,14,11,5,2,8,15,15,29,28,71,30,0,0,3,0,"2023-04-19 11:00:01","65","https://rionegro.datosoficiales.com/resultados/RN/7/2825/14/65/LRP.json"
1,29,16,9,0,4,19,10,31,33,50,0,0,0,0,0,"2023-04-19 11:00:01","66","https://rionegro.datosoficiales.com/resultados/RN/7/2825/14/66/LRP.json"
1,21,9,6,2,1,16,4,26,12,45,24,0,0,1,0,"2023-04-19 08:38:06","67","https://rionegro.datosoficiales.com/resultados/RN/7/2825/14/67/LRP.json"
1,20,7,5,3,2,11,5,20,23,39,22,0,0,6,0,"2023-04-19 08:38:06","68","https://rionegro.datosoficiales.com/resultados/RN/7/2825/14/68/LRP.json"
0,14,13,7,2,1,11,8,55,18,56,29,0,0,5,0,"2023-04-19 08:38:06","83","https://rionegro.datosoficiales.com/resultados/RN/7/2825/15/83/LRP.json"
0,18,20,9,2,0,17,10,64,20,54,19,0,0,6,0,"2023-04-19 08:38:06","84","https://rionegro.datosoficiales.com/resultados/RN/7/2825/15/84/LRP.json"
0,17,7,4,2,3,17,14,47,8,57,15,0,0,6,0,"2023-04-19 08:38:06","85","https://rionegro.datosoficiales.com/resultados/RN/7/2825/15/85/LRP.json"
2,17,12,5,7,1,11,17,55,12,50,17,0,0,1,0,"2023-04-19 08:38:06","86","https://rionegro.datosoficiales.com/resultados/RN/7/2825/15/86/LRP.json"
2,16,13,1,4,2,11,6,61,13,54,13,0,0,5,0,"2023-04-19 08:38:06","87","https://rionegro.datosoficiales.com/resultados/RN/7/2825/15/87/LRP.json"
1,10,6,7,8,0,14,7,45,15,48,13,0,0,2,0,"2023-04-19 11:25:01","88","https://rionegro.datosoficiales.com/resultados/RN/7/2825/15/88/LRP.json"
2,15,11,4,4,7,8,4,44,11,40,16,0,0,3,0,"2023-04-19 08:38:06","89","https://rionegro.datosoficiales.com/resultados/RN/7/2825/15/89/LRP.json"
4,18,14,10,3,3,11,12,29,18,52,37,0,0,0,0,"2023-04-19 08:38:06","13","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/13/LRP.json"
0,16,19,5,2,3,19,11,24,33,46,46,0,0,8,0,"2023-04-19 08:38:06","14","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/14/LRP.json"
2,15,15,3,4,5,9,9,34,38,51,37,0,0,0,0,"2023-04-26 09:25:01","15","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/15/LRP.json"
5,20,7,7,2,2,16,5,25,35,56,28,0,0,14,0,"2023-04-19 08:38:06","16","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/16/LRP.json"
3,13,17,7,7,2,16,20,17,28,51,48,0,0,0,0,"2023-04-19 08:38:06","17","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/17/LRP.json"
4,13,18,5,5,4,12,7,32,29,51,41,0,0,0,0,"2023-04-19 08:38:06","18","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/18/LRP.json"
2,17,16,16,2,2,11,10,18,34,59,28,0,0,5,0,"2023-04-18 19:00:01","19","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/19/LRP.json"
2,22,14,11,2,3,16,21,20,41,61,25,0,0,0,0,"2023-04-19 08:38:06","20","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/20/LRP.json"
0,0,15,5,6,2,13,3,28,20,76,58,0,0,6,0,"2023-04-19 14:00:01","21","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/21/LRP.json"
2,12,12,3,4,1,5,8,13,21,45,23,0,0,0,0,"2023-04-26 08:50:01","22","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/22/LRP.json"
1,14,7,3,1,0,8,6,15,19,45,23,0,0,2,0,"2023-04-19 08:38:06","23","https://rionegro.datosoficiales.com/resultados/RN/7/2825/16/23/LRP.json"
3,22,17,10,2,4,27,10,16,36,40,28,0,0,0,0,"2023-04-19 08:38:06","43","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/43/LRP.json"
3,10,26,12,2,2,22,9,22,34,40,0,0,0,0,0,"2023-04-19 08:38:06","44","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/44/LRP.json"
0,9,23,5,1,0,6,11,31,37,53,39,0,0,15,0,"2023-04-19 08:38:06","45","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/45/LRP.json"
2,20,19,4,2,1,14,8,26,29,43,54,0,0,0,0,"2023-04-19 08:38:06","46","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/46/LRP.json"
4,11,17,7,2,4,22,10,31,31,50,48,0,0,0,0,"2023-04-19 08:38:06","47","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/47/LRP.json"
0,27,11,7,1,3,25,7,33,30,55,37,0,0,0,0,"2023-04-19 08:38:06","48","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/48/LRP.json"
3,21,13,5,2,4,23,7,30,35,46,31,0,0,5,0,"2023-04-19 08:38:06","49","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/49/LRP.json"
4,19,17,12,4,0,24,11,23,31,42,38,0,0,5,0,"2023-04-19 14:00:01","50","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/50/LRP.json"
1,10,9,8,0,1,13,4,15,23,37,18,0,0,3,0,"2023-04-19 08:38:06","51","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/51/LRP.json"
2,10,5,7,1,1,13,2,21,15,43,24,0,0,0,0,"2023-04-19 08:38:06","52","https://rionegro.datosoficiales.com/resultados/RN/7/2825/17/52/LRP.json"
4,18,7,7,7,3,23,12,55,20,49,22,0,0,2,0,"2023-04-19 08:38:06","69","https://rionegro.datosoficiales.com/resultados/RN/7/2825/18/69/LRP.json"
2,14,10,10,2,1,22,17,46,21,55,33,0,0,3,0,"2023-04-19 08:38:06","70","https://rionegro.datosoficiales.com/resultados/RN/7/2825/18/70/LRP.json"
4,18,15,4,12,2,16,15,49,11,52,24,0,0,7,0,"2023-04-19 11:00:01","71","https://rionegro.datosoficiales.com/resultados/RN/7/2825/18/71/LRP.json"
2,21,19,9,6,0,7,7,36,21,56,27,0,0,8,0,"2023-04-19 08:38:06","72","https://rionegro.datosoficiales.com/resultados/RN/7/2825/18/72/LRP.json"
2,8,17,4,6,2,10,18,55,18,48,23,0,0,11,0,"2023-04-19 08:38:06","73","https://rionegro.datosoficiales.com/resultados/RN/7/2825/18/73/LRP.json"
1,24,12,4,3,4,10,14,47,8,63,25,0,0,0,0,"2023-04-19 08:38:06","74","https://rionegro.datosoficiales.com/resultados/RN/7/2825/18/74/LRP.json"
1,6,7,2,4,0,4,8,27,16,35,14,0,0,1,0,"2023-04-19 08:38:06","75","https://rionegro.datosoficiales.com/resultados/RN/7/2825/18/75/LRP.json"
1,18,23,7,10,6,23,12,31,27,67,27,0,0,6,0,"2023-04-19 08:38:06","24","https://rionegro.datosoficiales.com/resultados/RN/7/2825/19/24/LRP.json"
3,28,13,8,4,2,23,8,37,17,63,23,0,0,8,0,"2023-04-19 08:38:06","25","https://rionegro.datosoficiales.com/resultados/RN/7/2825/19/25/LRP.json"
3,18,16,6,8,6,22,14,49,22,68,29,0,0,2,0,"2023-04-19 08:38:06","26","https://rionegro.datosoficiales.com/resultados/RN/7/2825/19/26/LRP.json"
4,23,9,5,9,5,19,3,36,21,67,35,0,0,6,0,"2023-04-19 08:38:06","27","https://rionegro.datosoficiales.com/resultados/RN/7/2825/19/27/LRP.json"
1,20,16,11,1,4,11,10,43,21,73,26,0,0,4,0,"2023-04-19 08:38:06","28","https://rionegro.datosoficiales.com/resultados/RN/7/2825/19/28/LRP.json"
1,15,8,5,2,2,15,3,16,15,33,16,0,0,1,0,"2023-04-19 08:38:06","29","https://rionegro.datosoficiales.com/resultados/RN/7/2825/19/29/LRP.json"
2,13,7,2,0,5,9,7,22,7,28,20,0,0,4,0,"2023-04-19 08:38:06","30","https://rionegro.datosoficiales.com/resultados/RN/7/2825/19/30/LRP.json"
0,13,18,3,4,2,16,9,33,24,55,36,0,0,2,0,"2023-04-19 14:00:01","100","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/100/LRP.json"
0,8,15,1,4,5,24,10,29,27,51,22,0,0,22,0,"2023-04-19 11:25:01","101","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/101/LRP.json"
1,18,20,5,2,6,13,9,22,30,51,28,0,0,7,0,"2023-04-19 08:38:06","102","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/102/LRP.json"
0,19,17,7,2,2,21,14,38,33,41,32,0,0,5,0,"2023-04-19 08:38:06","103","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/103/LRP.json"
2,21,8,6,2,0,9,13,21,31,61,33,0,0,7,0,"2023-04-19 08:38:06","104","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/104/LRP.json"
1,15,18,6,2,4,18,13,21,27,38,43,0,0,7,0,"2023-04-19 08:38:06","105","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/105/LRP.json"
2,17,17,5,1,2,22,10,29,20,35,49,0,0,4,0,"2023-04-19 08:38:06","106","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/106/LRP.json"
3,13,7,8,5,3,14,7,15,25,44,36,0,0,5,0,"2023-04-19 08:38:06","107","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/107/LRP.json"
1,9,17,2,4,2,17,6,31,29,53,27,0,0,9,0,"2023-04-19 08:38:06","99","https://rionegro.datosoficiales.com/resultados/RN/7/2825/2/99/LRP.json"
2,24,18,12,3,2,16,3,37,20,61,38,0,0,6,0,"2023-04-19 08:38:06","90","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/90/LRP.json"
4,23,8,9,5,4,15,6,29,26,69,38,0,0,5,0,"2023-04-19 08:38:06","91","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/91/LRP.json"
0,41,1,7,2,0,16,14,37,23,41,40,0,0,6,0,"2023-04-19 08:38:06","92","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/92/LRP.json"
3,26,21,8,1,2,12,5,23,32,50,28,0,0,5,0,"2023-04-19 08:38:06","93","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/93/LRP.json"
4,13,9,7,4,2,27,9,30,23,49,34,0,0,7,0,"2023-04-19 08:38:06","94","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/94/LRP.json"
1,20,15,9,5,2,12,9,25,20,62,42,0,0,7,0,"2023-04-19 11:00:01","95","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/95/LRP.json"
0,19,13,11,8,1,20,9,29,17,49,34,0,0,6,0,"2023-04-19 08:38:06","96","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/96/LRP.json"
2,15,8,7,2,3,8,3,28,20,38,15,0,0,4,0,"2023-04-19 08:38:06","97","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/97/LRP.json"
1,12,7,4,3,2,6,10,22,10,49,15,0,0,1,0,"2023-04-19 08:38:06","98","https://rionegro.datosoficiales.com/resultados/RN/7/2825/20/98/LRP.json"
1,19,17,4,4,5,17,10,38,25,48,46,0,0,1,0,"2023-04-19 08:38:06","115","https://rionegro.datosoficiales.com/resultados/RN/7/2825/21/115/LRP.json"
1,18,12,6,5,1,11,11,38,22,58,32,0,0,9,0,"2023-04-25 14:00:01","116","https://rionegro.datosoficiales.com/resultados/RN/7/2825/21/116/LRP.json"
4,17,8,3,5,2,17,8,40,25,56,36,0,0,4,0,"2023-04-19 11:00:01","117","https://rionegro.datosoficiales.com/resultados/RN/7/2825/21/117/LRP.json"
3,16,15,7,3,4,15,13,35,32,50,47,0,0,3,0,"2023-04-19 11:00:01","118","https://rionegro.datosoficiales.com/resultados/RN/7/2825/21/118/LRP.json"
0,28,18,9,5,4,5,9,34,24,60,29,0,0,2,0,"2023-04-19 11:00:01","119","https://rionegro.datosoficiales.com/resultados/RN/7/2825/21/119/LRP.json"
1,16,15,4,4,3,18,14,40,21,55,32,0,0,11,0,"2023-04-19 08:38:06","120","https://rionegro.datosoficiales.com/resultados/RN/7/2825/21/120/LRP.json"
4,25,14,3,2,6,15,7,38,31,58,28,0,0,5,0,"2023-04-19 11:00:01","121","https://rionegro.datosoficiales.com/resultados/RN/7/2825/21/121/LRP.json"
1,25,17,3,4,6,16,6,33,31,62,17,0,0,8,0,"2023-04-19 08:38:06","122","https://rionegro.datosoficiales.com/resultados/RN/7/2825/22/122/LRP.json"
1,33,22,5,2,4,21,7,35,22,45,35,0,0,3,0,"2023-04-19 08:38:06","123","https://rionegro.datosoficiales.com/resultados/RN/7/2825/22/123/LRP.json"
1,30,7,16,5,2,19,7,24,28,55,35,0,0,4,0,"2023-04-19 11:00:01","124","https://rionegro.datosoficiales.com/resultados/RN/7/2825/22/124/LRP.json"
1,16,21,7,1,2,17,10,31,15,52,22,0,0,7,0,"2023-04-19 11:00:01","125","https://rionegro.datosoficiales.com/resultados/RN/7/2825/22/125/LRP.json"
1,16,7,5,3,5,10,4,26,17,39,28,0,0,5,0,"2023-04-19 08:38:06","126","https://rionegro.datosoficiales.com/resultados/RN/7/2825/22/126/LRP.json"
1,16,16,5,5,1,10,3,23,13,41,25,0,0,4,0,"2023-04-19 08:38:06","127","https://rionegro.datosoficiales.com/resultados/RN/7/2825/22/127/LRP.json"
4,23,18,5,2,5,18,6,38,28,45,33,0,0,4,0,"2023-04-26 08:25:01","39","https://rionegro.datosoficiales.com/resultados/RN/7/2825/23/39/LRP.json"
4,15,11,8,3,2,23,8,29,30,50,18,0,0,8,0,"2023-04-19 08:38:06","40","https://rionegro.datosoficiales.com/resultados/RN/7/2825/23/40/LRP.json"
3,8,14,6,3,1,18,4,19,22,35,13,0,0,9,0,"2023-04-19 08:38:06","41","https://rionegro.datosoficiales.com/resultados/RN/7/2825/23/41/LRP.json"
2,22,8,9,3,1,14,5,21,22,34,16,0,0,2,0,"2023-04-19 08:38:06","42","https://rionegro.datosoficiales.com/resultados/RN/7/2825/23/42/LRP.json"
2,24,22,9,3,2,15,12,19,31,53,34,0,0,0,0,"2023-04-19 08:38:06","153","https://rionegro.datosoficiales.com/resultados/RN/7/2825/3/153/LRP.json"
1,28,8,3,1,2,17,9,33,39,59,40,0,0,7,0,"2023-04-19 14:00:01","154","https://rionegro.datosoficiales.com/resultados/RN/7/2825/3/154/LRP.json"
4,14,13,5,3,3,21,8,23,27,46,38,0,0,9,0,"2023-04-19 11:00:01","155","https://rionegro.datosoficiales.com/resultados/RN/7/2825/3/155/LRP.json"
3,19,14,6,1,2,17,19,21,25,61,31,0,0,10,0,"2023-04-19 08:38:06","156","https://rionegro.datosoficiales.com/resultados/RN/7/2825/3/156/LRP.json"
1,8,15,6,4,1,17,14,14,33,64,44,0,0,0,0,"2023-04-19 08:38:06","157","https://rionegro.datosoficiales.com/resultados/RN/7/2825/3/157/LRP.json"
0,15,13,7,3,2,13,9,24,40,54,36,0,0,7,0,"2023-04-19 11:00:01","158","https://rionegro.datosoficiales.com/resultados/RN/7/2825/3/158/LRP.json"
3,6,9,3,0,3,11,6,10,24,36,22,0,0,4,0,"2023-04-19 11:50:01","159","https://rionegro.datosoficiales.com/resultados/RN/7/2825/3/159/LRP.json"
2,13,23,1,5,0,17,5,70,21,50,30,0,0,0,0,"2023-04-19 08:38:06","1","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/1/LRP.json"
1,15,20,10,3,3,9,13,56,13,55,25,0,0,4,0,"2023-04-19 11:50:01","10","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/10/LRP.json"
0,11,14,1,3,1,10,5,27,18,36,14,0,0,1,0,"2023-04-19 08:38:06","11","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/11/LRP.json"
2,17,7,1,4,4,13,5,35,8,24,14,0,0,2,0,"2023-04-19 08:38:06","12","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/12/LRP.json"
4,12,17,7,10,2,23,12,45,24,50,24,0,0,0,0,"2023-04-19 08:38:06","2","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/2/LRP.json"
3,13,16,6,8,3,9,14,44,15,70,24,0,0,3,0,"2023-04-19 08:38:06","3","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/3/LRP.json"
3,14,16,7,6,2,10,10,58,9,67,27,0,0,3,0,"2023-04-19 08:38:06","4","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/4/LRP.json"
2,12,25,5,4,2,14,9,37,13,74,1,0,0,2,0,"2023-04-19 08:38:06","5","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/5/LRP.json"
1,21,20,8,11,2,19,10,58,13,68,20,0,0,3,0,"2023-04-19 08:38:06","6","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/6/LRP.json"
1,16,13,6,8,3,14,9,59,20,59,24,0,0,9,0,"2023-04-19 08:38:06","7","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/7/LRP.json"
1,13,23,4,4,2,20,12,56,13,51,31,0,0,0,0,"2023-04-19 11:50:01","8","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/8/LRP.json"
4,13,13,9,6,1,19,10,76,12,71,24,0,0,1,0,"2023-04-18 19:00:01","9","https://rionegro.datosoficiales.com/resultados/RN/7/2825/4/9/LRP.json"
1,24,22,6,3,1,13,10,42,23,45,29,0,0,3,0,"2023-04-19 08:38:06","108","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/108/LRP.json"
1,12,12,6,3,3,27,13,40,15,51,36,0,0,2,0,"2023-04-19 08:38:06","109","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/109/LRP.json"
3,15,16,7,4,2,16,9,51,27,47,27,0,0,7,0,"2023-04-19 12:25:01","110","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/110/LRP.json"
0,18,12,5,2,3,22,10,34,12,58,31,0,0,10,0,"2023-04-19 08:38:06","111","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/111/LRP.json"
1,16,26,9,3,1,12,11,39,13,52,32,0,0,3,0,"2023-04-19 08:38:06","112","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/112/LRP.json"
0,9,9,4,1,1,8,4,30,13,42,28,0,0,3,0,"2023-04-19 08:38:06","113","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/113/LRP.json"
2,8,16,11,5,0,13,2,31,14,32,26,0,0,0,0,"2023-04-19 15:00:01","114","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/114/LRP.json"
0,17,11,3,4,2,25,9,56,16,23,24,0,0,9,0,"2023-04-19 11:00:01","135","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/135/LRP.json"
3,11,14,8,0,4,12,12,63,16,55,16,0,0,5,0,"2023-04-19 11:25:01","136","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/136/LRP.json"
1,21,13,4,4,2,25,7,56,18,43,19,0,0,7,0,"2023-04-19 08:38:06","137","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/137/LRP.json"
3,15,14,11,5,1,20,15,46,19,56,29,0,0,6,0,"2023-04-19 11:00:01","138","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/138/LRP.json"
3,10,3,2,8,1,6,9,33,6,36,10,0,0,8,0,"2023-04-19 11:00:01","139","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/139/LRP.json"
0,10,4,3,3,0,9,5,30,7,36,6,0,0,8,0,"2023-04-19 08:38:06","140","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/140/LRP.json"
1,20,7,6,6,6,20,11,38,21,51,28,0,0,0,0,"2023-04-19 08:38:06","128","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/128/LRP.json"
1,21,21,5,6,4,22,5,39,13,53,41,0,0,6,0,"2023-04-19 12:25:01","129","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/129/LRP.json"
1,28,18,4,5,1,8,9,46,19,39,26,0,0,2,0,"2023-04-19 08:38:06","130","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/130/LRP.json"
1,17,11,8,1,4,11,8,55,29,63,8,0,0,6,0,"2023-04-19 11:00:01","131","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/131/LRP.json"
1,14,18,5,7,4,14,13,47,26,47,22,0,0,0,0,"2023-04-19 08:38:06","132","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/132/LRP.json"
1,19,3,3,2,5,15,5,43,14,29,18,0,0,2,0,"2023-04-19 11:00:01","133","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/133/LRP.json"
1,16,6,2,3,2,11,10,32,5,26,16,0,0,2,0,"2023-04-19 08:38:06","134","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/134/LRP.json"
3,19,16,11,12,3,16,12,31,12,37,32,0,0,5,0,"2023-04-19 11:00:01","167","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/167/LRP.json"
3,18,18,10,6,1,7,5,39,15,26,21,0,0,3,0,"2023-04-19 11:00:01","168","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/168/LRP.json"
0,11,4,6,8,4,8,8,57,6,35,25,0,0,1,0,"2023-04-19 11:00:01","169","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/169/LRP.json"
2,9,11,6,2,2,18,9,22,10,36,14,0,0,1,0,"2023-04-19 11:00:01","165","https://rionegro.datosoficiales.com/resultados/RN/7/2825/9/165/LRP.json"
3,8,10,2,4,0,19,7,27,11,19,23,0,0,3,0,"2023-04-19 11:00:01","166","https://rionegro.datosoficiales.com/resultados/RN/7/2825/9/166/LRP.json"
1,2,4,0,1,0,98,37,48,4,19,16,0,0,4,0,"2023-04-19 11:00:01","193","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/193/LRP.json"
0,3,3,0,0,1,93,53,47,0,22,5,0,0,7,0,"2023-04-19 11:00:01","194","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/194/LRP.json"
0,2,3,4,1,2,107,45,39,2,16,13,0,0,3,0,"2023-04-19 11:00:01","195","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/195/LRP.json"
1,3,3,4,0,0,55,23,37,0,15,6,0,0,5,0,"2023-04-20 14:00:02","196","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/196/LRP.json"
0,1,0,4,1,0,41,48,19,3,8,7,0,0,3,0,"2023-04-20 13:25:01","197","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/197/LRP.json"
2,3,3,4,0,1,78,53,53,2,11,9,0,0,4,0,"2023-04-19 11:00:01","181","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/181/LRP.json"
2,5,2,2,2,1,75,53,54,1,17,10,0,0,3,0,"2023-04-19 11:00:01","182","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/182/LRP.json"
1,8,6,2,5,2,89,41,46,0,11,16,0,0,3,0,"2023-04-19 11:00:01","183","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/183/LRP.json"
2,8,1,3,2,1,84,50,53,2,20,18,0,0,4,0,"2023-04-19 11:00:01","184","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/184/LRP.json"
2,3,1,4,3,0,97,45,46,3,11,11,0,0,5,0,"2023-04-19 11:00:01","185","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/185/LRP.json"
1,7,3,6,3,1,76,44,64,3,9,16,0,0,5,0,"2023-04-19 11:00:01","186","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/186/LRP.json"
1,2,3,4,2,0,122,44,46,3,9,16,0,0,1,0,"2023-04-19 11:00:01","187","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/187/LRP.json"
1,8,5,2,4,1,107,38,44,2,18,16,0,0,2,0,"2023-04-19 11:00:01","188","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/188/LRP.json"
0,7,2,8,2,2,98,44,45,3,14,19,0,0,2,0,"2023-04-19 11:00:01","189","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/189/LRP.json"
0,5,3,4,2,1,75,53,47,5,25,22,0,0,5,0,"2023-04-19 11:00:01","190","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/190/LRP.json"
0,4,2,6,3,1,93,55,51,3,20,27,0,0,0,0,"2023-04-19 11:00:01","191","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/191/LRP.json"
2,2,2,2,2,0,84,55,53,3,15,15,0,0,5,0,"2023-04-19 11:00:01","192","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/192/LRP.json"
0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,"2023-04-19 11:00:01","176","https://rionegro.datosoficiales.com/resultados/RN/7/4043/1/176/LRP.json"
0,0,2,2,0,1,3,7,7,0,5,2,0,0,1,0,"2023-04-19 11:00:01","199","https://rionegro.datosoficiales.com/resultados/RN/7/4045/1/199/LRP.json"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-04-19 11:00:01","180","https://rionegro.datosoficiales.com/resultados/RN/7/4060/1/180/LRP.json"
0,1,0,1,1,0,26,13,14,2,10,3,0,0,0,0,"2023-04-19 11:00:01","198","https://rionegro.datosoficiales.com/resultados/RN/7/5010/1/198/LRP.json"
0,1,22,0,0,0,1,0,2,5,25,6,0,0,1,0,"2023-04-19 16:00:01","913","https://rionegro.datosoficiales.com/resultados/RN/8/2827/1/913/LRP.json"
0,0,86,6,1,0,26,5,17,98,3,29,0,0,9,0,"2023-04-19 16:00:01","908","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/908/LRP.json"
0,0,58,13,1,0,26,2,32,120,3,14,0,0,11,0,"2023-04-21 14:25:01","909","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/909/LRP.json"
1,4,84,13,1,0,39,1,9,89,6,23,0,0,11,0,"2023-04-19 16:00:01","910","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/910/LRP.json"
0,5,72,10,1,0,25,3,12,112,3,23,0,0,9,0,"2023-04-21 13:00:01","911","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/911/LRP.json"
0,3,63,4,1,0,25,0,10,79,8,19,0,0,5,0,"2023-04-26 09:25:01","912","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/912/LRP.json"
0,1,83,10,0,0,40,4,11,103,8,26,0,0,2,0,"2023-04-20 16:25:01","902","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/902/LRP.json"
1,1,97,6,0,1,18,2,11,121,9,23,0,0,0,0,"2023-04-22 13:00:01","903","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/903/LRP.json"
0,4,80,3,3,0,41,4,15,104,10,20,0,0,4,0,"2023-04-22 12:25:01","904","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/904/LRP.json"
0,1,91,11,1,0,32,1,15,86,5,23,0,0,7,0,"2023-04-22 13:00:01","905","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/905/LRP.json"
