"165","216","424","425","426","427","428","429","430","431","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
3,16,12,6,2,22,14,51,20,71,17,0,0,5,1,"2023-04-16 22:20:01","138","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/138/GOB.json"
3,9,2,8,1,6,9,36,6,46,1,4,0,8,0,"2023-04-16 22:05:01","139","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/139/GOB.json"
0,10,3,3,0,11,6,32,6,40,0,0,0,8,0,"2023-04-16 22:35:01","140","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/140/GOB.json"
1,19,8,5,4,2,5,43,13,71,2,0,0,5,3,"2023-04-16 21:00:01","129","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/129/GOB.json"
1,26,5,5,0,10,9,50,19,62,4,0,0,2,0,"2023-04-16 21:05:02","130","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/130/GOB.json"
1,17,8,1,3,10,9,59,18,75,14,0,0,6,1,"2023-04-16 22:05:01","131","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/131/GOB.json"
1,15,5,7,4,15,14,51,24,70,2,0,0,3,0,"2023-04-16 21:05:02","132","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/132/GOB.json"
1,19,3,1,4,14,5,44,15,32,12,0,0,3,2,"2023-04-16 21:00:01","133","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/133/GOB.json"
1,15,2,3,2,9,10,32,5,33,16,0,0,4,0,"2023-04-16 21:00:01","134","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/134/GOB.json"
4,18,13,11,3,15,13,38,12,53,0,0,0,4,1,"2023-04-16 22:05:01","167","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/167/GOB.json"
3,18,10,6,1,6,6,42,13,44,19,1,0,0,4,"2023-04-16 22:05:01","168","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/168/GOB.json"
0,12,8,9,2,6,8,62,6,42,17,3,0,1,0,"2023-04-16 21:50:01","169","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/169/GOB.json"
2,9,5,2,2,17,10,22,11,50,11,1,0,1,0,"2023-04-16 21:40:01","165","https://rionegro.datosoficiales.com/resultados/RN/7/2825/9/165/GOB.json"
3,8,2,4,0,17,7,28,10,33,21,6,0,3,0,"2023-04-16 21:30:01","166","https://rionegro.datosoficiales.com/resultados/RN/7/2825/9/166/GOB.json"
1,2,0,2,0,99,36,48,3,29,10,0,0,4,0,"2023-04-16 22:50:01","193","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/193/GOB.json"
0,3,0,0,1,83,52,48,0,29,11,0,0,7,0,"2023-04-16 22:50:01","194","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/194/GOB.json"
0,2,4,1,2,107,45,42,2,22,7,1,0,1,0,"2023-04-16 22:20:01","195","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/195/GOB.json"
1,3,5,0,0,53,23,42,0,17,2,0,0,5,1,"2023-04-16 22:30:01","196","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/196/GOB.json"
0,1,5,1,0,40,49,19,2,21,1,2,0,2,1,"2023-04-16 22:30:01","197","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/197/GOB.json"
2,1,4,0,1,78,52,54,2,15,10,0,0,4,0,"2023-04-16 22:25:02","181","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/181/GOB.json"
2,5,2,2,1,74,53,54,1,21,8,0,0,3,0,"2023-04-16 22:30:01","182","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/182/GOB.json"
1,8,2,5,2,90,41,49,2,21,7,0,0,2,0,"2023-04-16 22:15:01","183","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/183/GOB.json"
2,7,3,2,1,89,50,53,2,25,11,0,0,3,0,"2023-04-16 22:25:02","184","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/184/GOB.json"
2,2,4,3,0,97,46,50,3,14,3,1,0,5,0,"2023-04-16 22:25:02","185","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/185/GOB.json"
1,7,6,3,1,76,43,66,2,14,14,0,0,5,0,"2023-04-16 22:25:02","186","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/186/GOB.json"
1,1,5,2,0,121,41,52,3,2,14,0,0,1,0,"2023-04-16 22:30:01","187","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/187/GOB.json"
1,8,2,4,3,108,37,47,2,26,8,0,0,2,0,"2023-04-16 22:20:01","188","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/188/GOB.json"
0,7,9,2,3,99,44,50,3,17,10,0,0,2,0,"2023-04-16 22:25:02","189","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/189/GOB.json"
0,5,4,2,1,79,53,50,5,31,10,2,0,5,0,"2023-04-16 22:20:01","190","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/190/GOB.json"
0,4,6,3,1,96,54,54,4,25,18,0,0,0,0,"2023-04-16 22:20:01","191","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/191/GOB.json"
2,2,1,1,0,85,55,57,4,20,8,0,0,5,0,"2023-04-16 22:30:01","192","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/192/GOB.json"
0,0,0,0,0,1,0,1,0,3,0,2,0,0,0,"2023-04-16 20:40:01","176","https://rionegro.datosoficiales.com/resultados/RN/7/4043/1/176/GOB.json"
0,0,2,0,1,4,7,7,0,7,1,2,0,1,0,"2023-04-16 22:25:02","199","https://rionegro.datosoficiales.com/resultados/RN/7/4045/1/199/GOB.json"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-04-16 22:15:01","180","https://rionegro.datosoficiales.com/resultados/RN/7/4060/1/180/GOB.json"
0,1,1,1,0,26,13,14,2,11,0,0,0,0,0,"2023-04-16 22:25:02","198","https://rionegro.datosoficiales.com/resultados/RN/7/5010/1/198/GOB.json"
0,1,1,0,0,1,0,5,5,48,2,0,0,0,0,"2023-04-17 00:40:01","913","https://rionegro.datosoficiales.com/resultados/RN/8/2827/1/913/GOB.json"
1,1,6,1,0,25,4,27,83,84,43,0,0,5,0,"2023-04-17 00:35:01","908","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/908/GOB.json"
0,2,13,1,0,40,2,40,118,61,9,0,0,7,1,"2023-04-17 00:40:01","909","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/909/GOB.json"
1,5,14,1,0,34,1,17,86,96,19,0,0,7,0,"2023-04-17 00:40:01","910","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/910/GOB.json"
0,5,10,1,0,19,2,23,109,79,19,0,0,8,0,"2023-04-17 00:35:01","911","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/911/GOB.json"
0,3,4,1,0,18,0,15,79,76,14,3,0,4,0,"2023-04-17 00:40:01","912","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/912/GOB.json"
0,1,10,0,0,33,4,19,100,99,20,0,0,2,0,"2023-04-17 00:35:01","902","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/902/GOB.json"
1,1,6,0,1,14,2,19,119,105,2,0,0,2,0,"2023-04-17 00:35:01","903","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/903/GOB.json"
0,4,3,3,0,38,4,27,102,89,16,0,0,3,0,"2023-04-17 00:35:01","904","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/904/GOB.json"
0,2,11,1,0,28,1,25,85,99,16,0,0,5,0,"2023-04-17 00:35:01","905","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/905/GOB.json"
0,3,8,0,0,24,2,35,93,106,9,0,0,1,0,"2023-04-17 00:35:01","906","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/906/GOB.json"
1,2,10,1,0,34,1,27,101,80,16,2,0,0,0,"2023-04-17 00:35:01","907","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/907/GOB.json"
0,12,6,0,2,27,5,82,11,81,3,0,0,3,6,"2023-04-16 22:25:02","836","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/836/GOB.json"
0,16,6,2,3,32,5,76,17,80,15,0,0,6,0,"2023-04-16 22:20:01","837","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/837/GOB.json"
0,17,10,1,0,25,2,58,15,94,0,0,8,0,0,"2023-04-16 21:05:02","838","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/838/GOB.json"
1,15,18,3,1,27,4,60,18,88,9,0,0,5,0,"2023-04-16 21:45:02","839","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/839/GOB.json"
2,21,4,1,0,28,3,67,24,93,0,0,0,2,0,"2023-04-16 21:00:01","840","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/840/GOB.json"
0,19,8,3,2,27,8,57,10,77,23,2,0,3,0,"2023-04-16 22:25:02","841","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/841/GOB.json"
2,15,4,1,1,39,5,52,12,101,1,0,0,4,0,"2023-04-16 22:10:01","842","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/842/GOB.json"
1,14,8,2,1,44,5,44,24,80,14,0,0,1,0,"2023-04-16 21:55:01","843","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/843/GOB.json"
0,17,7,1,2,29,3,55,13,85,25,0,0,4,0,"2023-04-16 22:10:01","844","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/844/GOB.json"
2,19,11,0,0,35,2,71,9,83,9,0,0,9,0,"2023-04-16 21:55:01","845","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/845/GOB.json"
0,21,3,0,0,26,1,55,12,97,22,0,0,8,0,"2023-04-16 20:45:01","846","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/846/GOB.json"
0,15,6,7,0,39,0,48,6,90,29,0,0,3,5,"2023-04-16 22:05:01","847","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/847/GOB.json"
0,6,4,2,0,13,4,30,5,63,0,0,0,4,2,"2023-04-16 20:50:01","848","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/848/GOB.json"
0,4,0,0,2,19,3,50,3,28,14,0,0,5,0,"2023-04-16 21:05:02","849","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/849/GOB.json"
0,17,6,1,0,32,4,70,12,79,14,0,0,8,0,"2023-04-16 21:55:01","830","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/830/GOB.json"
0,11,8,2,1,45,2,63,20,80,21,0,0,8,0,"2023-04-16 22:40:01","831","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/831/GOB.json"
0,10,8,3,0,28,0,58,19,91,21,0,0,4,0,"2023-04-16 21:45:02","832","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/832/GOB.json"
0,18,4,3,2,38,4,59,18,84,10,0,0,3,0,"2023-04-16 21:05:02","833","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/833/GOB.json"
0,22,15,0,1,32,4,52,16,84,22,0,0,6,0,"2023-04-16 21:55:01","834","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/834/GOB.json"
0,9,11,3,0,30,2,53,15,111,22,0,0,3,0,"2023-04-16 22:00:01","835","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/835/GOB.json"
1,21,7,1,5,30,5,40,14,91,23,0,0,7,0,"2023-04-16 22:30:01","825","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/825/GOB.json"
0,12,5,0,0,28,4,67,24,90,15,0,0,3,0,"2023-04-16 23:30:01","826","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/826/GOB.json"
1,14,3,2,1,46,3,53,13,87,19,0,0,8,0,"2023-04-16 22:35:01","827","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/827/GOB.json"
0,19,6,1,1,35,3,49,5,100,8,0,0,8,0,"2023-04-16 21:55:01","829","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/829/GOB.json"
2,20,5,3,1,42,4,47,15,87,28,0,0,3,2,"2023-04-16 22:40:01","819","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/819/GOB.json"
3,12,5,3,0,44,3,47,8,101,16,0,0,6,0,"2023-04-16 23:25:01","820","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/820/GOB.json"
2,20,12,0,0,32,6,55,21,80,16,0,0,1,3,"2023-04-16 23:30:01","821","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/821/GOB.json"
0,14,6,2,1,44,4,79,10,80,3,0,0,8,0,"2023-04-16 22:35:01","822","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/822/GOB.json"
0,16,10,0,1,43,3,56,16,56,13,0,0,13,0,"2023-04-16 22:15:01","823","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/823/GOB.json"
0,12,6,1,2,33,2,71,14,89,18,0,0,4,0,"2023-04-16 21:55:01","824","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/824/GOB.json"
1,10,1,3,2,6,7,24,76,123,9,0,0,5,0,"2023-04-17 00:30:01","897","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/897/GOB.json"
0,6,4,1,1,4,5,34,83,119,4,0,0,7,0,"2023-04-17 00:35:01","898","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/898/GOB.json"
0,7,1,1,1,13,0,29,78,115,7,0,0,2,0,"2023-04-17 00:35:01","899","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/899/GOB.json"
0,9,3,0,1,5,4,27,54,57,6,0,0,0,0,"2023-04-17 00:35:01","900","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/900/GOB.json"
1,2,1,3,5,4,3,18,49,64,2,1,0,5,0,"2023-04-17 00:35:01","901","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/901/GOB.json"
1,9,0,0,1,4,3,47,35,150,15,0,0,7,0,"2023-04-17 00:00:01","894","https://rionegro.datosoficiales.com/resultados/RN/8/2831/1/894/GOB.json"
3,6,0,3,4,5,4,43,38,153,19,0,0,4,0,"2023-04-17 00:00:01","895","https://rionegro.datosoficiales.com/resultados/RN/8/2831/1/895/GOB.json"
0,7,0,0,6,7,1,55,29,0,144,0,0,21,0,"2023-04-17 00:00:01","896","https://rionegro.datosoficiales.com/resultados/RN/8/2831/1/896/GOB.json"
0,11,3,0,0,74,4,71,1,42,5,2,0,12,0,"2023-04-16 23:25:01","883","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/883/GOB.json"
0,10,1,1,0,80,5,57,2,63,1,1,0,2,0,"2023-04-16 23:25:01","884","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/884/GOB.json"
1,10,2,3,0,80,4,46,3,58,2,0,0,3,0,"2023-04-16 23:25:01","885","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/885/GOB.json"
0,22,0,2,2,92,5,37,2,47,1,0,2,3,0,"2023-04-16 23:25:01","886","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/886/GOB.json"
0,8,0,0,0,91,2,34,2,57,3,0,0,6,0,"2023-04-16 23:25:01","887","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/887/GOB.json"
0,16,0,3,0,38,1,33,3,37,1,0,0,2,0,"2023-04-16 23:30:01","888","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/888/GOB.json"
1,8,0,0,1,59,0,33,1,22,0,0,0,2,0,"2023-04-16 23:30:01","889","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/889/GOB.json"
2,15,1,1,0,70,5,48,5,67,53,0,0,4,0,"2023-04-16 23:15:01","869","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/869/GOB.json"
0,13,0,2,1,85,4,44,2,34,1,0,0,6,0,"2023-04-16 23:15:01","870","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/870/GOB.json"
0,9,0,2,0,71,1,57,3,0,1,0,0,6,0,"2023-04-16 23:15:01","871","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/871/GOB.json"
1,13,0,2,0,68,1,48,1,51,70,0,0,4,0,"2023-04-16 23:15:01","872","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/872/GOB.json"
0,32,3,3,0,76,1,43,2,42,1,0,1,2,0,"2023-04-16 23:20:01","873","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/873/GOB.json"
1,10,0,5,1,88,4,39,7,42,77,0,0,5,0,"2023-04-16 23:20:01","874","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/874/GOB.json"
0,11,0,6,0,64,2,60,1,61,74,0,0,0,0,"2023-04-16 23:20:01","875","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/875/GOB.json"
0,11,0,1,0,77,1,60,2,50,2,7,0,4,0,"2023-04-16 23:25:01","876","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/876/GOB.json"
2,8,1,2,0,65,3,44,4,63,0,0,0,0,0,"2023-04-16 23:20:01","878","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/878/GOB.json"
1,19,2,2,0,73,5,41,5,61,66,0,0,4,0,"2023-04-16 23:20:01","879","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/879/GOB.json"
0,15,1,2,2,58,2,61,2,51,1,1,2,5,0,"2023-04-16 23:20:01","880","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/880/GOB.json"
1,17,0,0,0,91,3,39,2,64,63,0,0,1,0,"2023-04-16 23:20:01","881","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/881/GOB.json"
0,20,3,3,0,62,4,49,6,52,0,0,0,3,0,"2023-04-16 23:25:01","882","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/882/GOB.json"
0,11,3,2,1,33,4,49,35,85,3,0,0,5,0,"2023-04-16 23:20:01","857","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/857/GOB.json"
0,6,6,4,0,34,5,35,26,109,17,8,0,4,0,"2023-04-16 23:15:01","858","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/858/GOB.json"
1,12,4,4,2,36,2,56,18,99,19,0,0,7,0,"2023-04-16 23:05:01","859","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/859/GOB.json"
1,6,5,5,2,33,2,39,41,89,6,0,0,3,0,"2023-04-16 23:05:01","860","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/860/GOB.json"
1,8,2,1,1,30,4,70,18,97,13,0,0,2,0,"2023-04-16 23:05:01","861","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/861/GOB.json"
3,12,8,2,1,39,2,47,21,85,122,0,0,39,0,"2023-04-16 23:10:01","862","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/862/GOB.json"
0,5,2,5,0,38,2,49,22,118,19,0,0,4,0,"2023-04-16 22:55:01","850","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/850/GOB.json"
1,4,2,4,0,24,2,57,25,89,15,0,0,8,0,"2023-04-16 23:05:01","851","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/851/GOB.json"
2,10,3,2,3,33,4,56,30,83,19,0,0,5,0,"2023-04-16 23:00:01","852","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/852/GOB.json"
1,13,5,2,0,23,4,59,33,98,3,0,0,4,0,"2023-04-16 23:05:01","853","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/853/GOB.json"
3,5,4,3,1,25,4,58,25,98,18,0,0,7,0,"2023-04-16 23:00:01","855","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/855/GOB.json"
3,11,2,5,1,28,4,54,19,108,16,0,0,3,0,"2023-04-16 23:05:01","856","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/856/GOB.json"
1,4,0,8,0,39,7,49,21,101,18,0,0,4,0,"2023-04-16 22:55:01","863","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/863/GOB.json"
1,5,4,3,1,38,1,50,27,85,12,0,0,14,0,"2023-04-16 23:00:01","864","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/864/GOB.json"
2,8,5,3,0,29,5,43,27,106,19,0,0,6,0,"2023-04-16 23:20:01","865","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/865/GOB.json"
1,9,3,2,1,27,6,43,23,114,16,0,0,4,0,"2023-04-16 22:55:01","866","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/866/GOB.json"
3,5,4,2,1,36,5,52,25,113,16,0,0,6,0,"2023-04-16 23:00:01","867","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/867/GOB.json"
0,1,1,1,1,48,3,39,15,72,23,0,0,6,0,"2023-04-16 22:55:01","868","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/868/GOB.json"
1,17,1,6,3,19,1,55,3,139,9,0,0,1,0,"2023-04-16 23:30:01","890","https://rionegro.datosoficiales.com/resultados/RN/8/2834/1/890/GOB.json"
0,17,0,3,0,17,4,64,6,123,9,0,0,0,0,"2023-04-16 23:30:01","891","https://rionegro.datosoficiales.com/resultados/RN/8/2834/1/891/GOB.json"
1,9,1,1,0,30,2,50,2,73,4,1,0,4,0,"2023-04-16 23:30:01","892","https://rionegro.datosoficiales.com/resultados/RN/8/2834/1/892/GOB.json"
1,11,9,4,3,37,20,34,27,49,4,0,0,5,0,"2023-04-16 20:55:01","802","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/802/GOB.json"
0,13,11,0,2,16,16,55,37,54,4,0,0,9,0,"2023-04-16 20:50:01","803","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/803/GOB.json"
1,12,6,2,2,19,16,57,28,53,2,0,0,4,0,"2023-04-16 20:50:01","804","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/804/GOB.json"
2,11,6,4,3,15,27,50,24,55,6,0,0,12,0,"2023-04-16 20:50:01","805","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/805/GOB.json"
1,9,4,4,1,25,23,52,24,57,7,0,0,0,0,"2023-04-16 20:55:01","806","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/806/GOB.json"
2,12,8,4,4,21,15,59,25,37,2,0,0,11,0,"2023-04-16 21:05:02","807","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/807/GOB.json"
1,14,3,3,1,20,9,50,31,50,14,0,0,6,1,"2023-04-16 20:40:01","809","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/809/GOB.json"
2,20,5,5,3,14,16,40,32,80,3,0,0,3,0,"2023-04-16 20:40:01","810","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/810/GOB.json"
1,10,8,4,3,9,15,32,37,64,5,0,0,2,0,"2023-04-16 20:40:01","811","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/811/GOB.json"
2,10,0,7,3,20,16,47,23,47,7,0,0,9,0,"2023-04-16 20:40:01","812","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/812/GOB.json"
2,16,10,3,2,15,19,47,21,36,4,0,0,3,0,"2023-04-16 20:40:01","813","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/813/GOB.json"
3,12,11,4,2,14,28,41,40,51,3,0,0,6,0,"2023-04-16 20:40:01","814","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/814/GOB.json"
4,17,9,6,2,21,13,44,16,45,5,0,0,17,0,"2023-04-16 20:40:01","815","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/815/GOB.json"
2,7,3,3,2,11,12,23,9,26,3,0,0,2,0,"2023-04-16 20:40:01","816","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/816/GOB.json"
4,16,7,7,3,16,13,47,26,45,3,1,0,11,0,"2023-04-16 20:40:01","795","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/795/GOB.json"
3,13,4,1,5,13,21,54,22,55,3,0,0,7,0,"2023-04-16 20:40:01","796","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/796/GOB.json"
2,15,20,3,4,21,20,66,16,54,11,0,0,2,0,"2023-04-16 20:40:01","798","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/798/GOB.json"
4,13,12,3,2,23,14,49,31,57,7,0,0,1,0,"2023-04-16 20:50:01","799","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/799/GOB.json"
2,9,10,3,1,24,26,32,28,52,5,0,1,6,1,"2023-04-16 20:40:01","800","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/800/GOB.json"
0,10,8,5,3,15,18,67,27,47,4,0,0,11,0,"2023-04-16 20:50:01","801","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/801/GOB.json"
2,13,11,5,5,14,17,55,26,56,9,0,0,3,0,"2023-04-16 20:55:01","780","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/780/GOB.json"
0,18,1,8,2,13,16,64,18,46,0,0,0,11,0,"2023-04-16 21:00:01","781","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/781/GOB.json"
1,20,8,2,1,13,6,54,15,57,4,2,0,4,0,"2023-04-16 21:00:01","782","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/782/GOB.json"
4,8,7,6,1,11,16,55,28,43,8,0,0,8,1,"2023-04-16 21:00:01","783","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/783/GOB.json"
4,29,6,5,2,19,16,43,28,79,2,1,0,7,0,"2023-04-16 21:00:01","784","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/784/GOB.json"
3,23,8,4,4,16,15,51,30,50,5,0,0,1,2,"2023-04-16 21:00:01","785","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/785/GOB.json"
4,7,16,4,0,18,26,38,25,51,4,0,0,7,0,"2023-04-16 21:00:01","786","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/786/GOB.json"
2,11,6,3,2,13,14,52,30,61,4,0,0,6,0,"2023-04-16 21:05:02","787","https://rionegro.datosoficiales.com/resultados/RN/8/2929/5/787/GOB.json"
1,23,5,2,0,21,16,62,23,52,5,0,0,0,0,"2023-04-16 21:15:01","788","https://rionegro.datosoficiales.com/resultados/RN/8/2929/5/788/GOB.json"
0,6,7,0,2,21,14,57,27,47,4,1,0,7,1,"2023-04-16 21:15:01","789","https://rionegro.datosoficiales.com/resultados/RN/8/2929/5/789/GOB.json"
0,15,10,3,4,20,22,40,18,49,8,0,0,6,0,"2023-04-16 21:15:01","790","https://rionegro.datosoficiales.com/resultados/RN/8/2929/5/790/GOB.json"
2,19,6,2,5,12,21,45,28,48,3,0,0,2,1,"2023-04-16 21:15:01","791","https://rionegro.datosoficiales.com/resultados/RN/8/2929/5/791/GOB.json"
3,8,2,9,3,21,18,59,28,46,3,0,0,6,1,"2023-04-16 21:25:01","792","https://rionegro.datosoficiales.com/resultados/RN/8/2929/5/792/GOB.json"
2,21,8,5,2,20,27,46,33,42,3,0,0,8,2,"2023-04-16 21:25:01","793","https://rionegro.datosoficiales.com/resultados/RN/8/2929/5/793/GOB.json"
4,18,14,7,1,11,15,54,31,55,8,0,0,16,0,"2023-04-16 21:25:01","794","https://rionegro.datosoficiales.com/resultados/RN/8/2929/5/794/GOB.json"
0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,"2023-04-16 20:40:01","818","https://rionegro.datosoficiales.com/resultados/RN/8/4035/1/818/GOB.json"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-04-16 20:40:01","914","https://rionegro.datosoficiales.com/resultados/RN/8/4038/1/914/GOB.json"
