"216","3","424","425","426","427","428","429","430","431","BLC","IMP","NUL","REC","hora_proceso","numero","url"
19,14,4,3,2,,9,28,12,76,40,0,10,0,"2023-04-19 08:38:06","111","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/111/LEC.json"
17,29,8,3,2,,10,40,14,60,32,0,3,0,"2023-04-19 08:38:06","112","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/112/LEC.json"
8,11,4,1,1,,4,29,14,49,28,0,3,0,"2023-04-19 08:38:06","113","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/113/LEC.json"
8,16,11,5,0,,2,30,14,42,32,0,0,0,"2023-04-19 15:00:01","114","https://rionegro.datosoficiales.com/resultados/RN/7/2825/5/114/LEC.json"
17,13,2,4,2,,9,52,18,53,34,0,8,0,"2023-04-19 11:00:01","135","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/135/LEC.json"
13,16,6,2,4,,10,58,17,59,32,0,2,0,"2023-04-19 11:25:01","136","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/136/LEC.json"
23,13,3,4,2,,6,53,19,62,29,0,6,0,"2023-04-19 08:38:06","137","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/137/LEC.json"
15,15,9,5,1,,14,47,21,73,35,0,5,0,"2023-04-19 11:00:01","138","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/138/LEC.json"
9,8,1,8,1,,9,31,7,42,11,0,8,0,"2023-04-19 11:00:01","139","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/139/LEC.json"
9,5,3,3,0,,5,30,8,39,11,0,8,0,"2023-04-19 08:38:06","140","https://rionegro.datosoficiales.com/resultados/RN/7/2825/6/140/LEC.json"
20,7,6,6,7,,12,37,20,67,33,0,0,0,"2023-04-19 08:38:06","128","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/128/LEC.json"
21,21,5,6,3,,6,36,13,75,24,0,7,0,"2023-04-19 12:25:01","129","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/129/LEC.json"
28,19,4,5,2,,8,46,18,47,27,0,2,0,"2023-04-19 08:38:06","130","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/130/LEC.json"
18,13,7,1,6,,8,52,18,71,21,0,7,0,"2023-04-19 11:00:01","131","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/131/LEC.json"
14,18,5,7,5,,14,42,27,59,27,0,0,0,"2023-04-19 08:38:06","132","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/132/LEC.json"
20,4,2,2,4,,5,42,14,43,22,0,1,0,"2023-04-19 11:00:01","133","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/133/LEC.json"
17,7,1,3,2,,9,31,5,33,21,0,3,0,"2023-04-19 08:38:06","134","https://rionegro.datosoficiales.com/resultados/RN/7/2825/7/134/LEC.json"
17,18,13,11,6,,11,29,11,48,40,0,5,0,"2023-04-19 11:00:01","167","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/167/LEC.json"
18,18,10,5,1,,5,35,16,32,27,0,5,0,"2023-04-19 11:00:01","168","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/168/LEC.json"
13,7,5,8,7,,8,52,6,43,23,0,1,0,"2023-04-19 11:00:01","169","https://rionegro.datosoficiales.com/resultados/RN/7/2825/8/169/LEC.json"
9,11,7,2,2,,9,22,10,52,17,0,1,0,"2023-04-19 11:00:01","165","https://rionegro.datosoficiales.com/resultados/RN/7/2825/9/165/LEC.json"
7,12,2,3,0,,8,25,10,32,33,0,4,0,"2023-04-19 11:00:01","166","https://rionegro.datosoficiales.com/resultados/RN/7/2825/9/166/LEC.json"
2,5,0,1,0,,40,45,4,119,14,0,4,0,"2023-04-19 11:00:01","193","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/193/LEC.json"
3,3,0,0,1,,55,48,0,99,18,0,7,0,"2023-04-19 11:00:01","194","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/194/LEC.json"
2,3,4,1,2,,46,39,2,123,11,0,2,0,"2023-04-19 11:00:01","195","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/195/LEC.json"
3,5,4,0,0,,24,35,0,21,55,0,5,0,"2023-04-20 14:00:02","196","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/196/LEC.json"
1,1,4,1,0,,48,19,3,47,9,0,2,0,"2023-04-20 13:25:01","197","https://rionegro.datosoficiales.com/resultados/RN/7/2846/1/197/LEC.json"
3,3,4,0,1,,54,51,2,24,77,0,4,0,"2023-04-19 11:00:01","181","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/181/LEC.json"
5,2,2,2,1,,64,55,1,87,15,0,3,0,"2023-04-19 11:00:01","182","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/182/LEC.json"
8,9,2,5,3,,44,45,0,98,14,0,2,0,"2023-04-19 11:00:01","183","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/183/LEC.json"
7,1,3,2,1,,52,53,2,104,20,0,3,0,"2023-04-19 11:00:01","184","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/184/LEC.json"
2,1,4,3,0,,45,46,3,5,18,0,5,0,"2023-04-19 11:00:01","185","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/185/LEC.json"
7,3,7,3,1,,46,63,2,85,16,0,5,0,"2023-04-19 11:00:01","186","https://rionegro.datosoficiales.com/resultados/RN/7/2846/2/186/LEC.json"
2,1,4,2,1,,46,44,3,127,22,0,1,0,"2023-04-19 11:00:01","187","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/187/LEC.json"
8,5,2,4,1,,39,42,2,128,15,0,2,0,"2023-04-19 11:00:01","188","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/188/LEC.json"
8,2,7,2,2,,47,43,4,17,112,0,2,0,"2023-04-19 11:00:01","189","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/189/LEC.json"
5,8,4,3,1,,56,43,5,98,19,0,5,0,"2023-04-19 11:00:01","190","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/190/LEC.json"
4,3,6,3,1,,55,52,3,110,28,0,0,0,"2023-04-19 11:00:01","191","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/191/LEC.json"
2,2,2,2,1,,56,51,3,95,21,0,5,0,"2023-04-19 11:00:01","192","https://rionegro.datosoficiales.com/resultados/RN/7/2846/3/192/LEC.json"
0,2,0,0,0,,0,0,0,3,0,0,0,0,"2023-04-19 11:00:01","176","https://rionegro.datosoficiales.com/resultados/RN/7/4043/1/176/LEC.json"
0,2,2,0,1,,7,7,0,8,2,0,1,0,"2023-04-19 11:00:01","199","https://rionegro.datosoficiales.com/resultados/RN/7/4045/1/199/LEC.json"
0,0,0,0,0,,0,0,0,1,0,0,0,0,"2023-04-19 11:00:01","180","https://rionegro.datosoficiales.com/resultados/RN/7/4060/1/180/LEC.json"
1,0,1,1,0,,15,11,2,10,30,0,0,0,"2023-04-19 11:00:01","198","https://rionegro.datosoficiales.com/resultados/RN/7/5010/1/198/LEC.json"
0,21,,,0,1,0,1,5,25,9,0,1,0,"2023-04-19 16:00:01","913","https://rionegro.datosoficiales.com/resultados/RN/8/2827/1/913/LEC.json"
0,87,,,0,27,10,12,103,2,28,0,11,0,"2023-04-19 16:00:01","908","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/908/LEC.json"
1,61,,,0,26,2,25,126,3,23,0,13,0,"2023-04-21 14:25:01","909","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/909/LEC.json"
4,84,,,0,40,15,8,96,4,16,0,14,0,"2023-04-19 16:00:01","910","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/910/LEC.json"
5,80,,,0,25,12,8,116,2,21,0,6,0,"2023-04-21 13:00:01","911","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/911/LEC.json"
3,62,,,0,25,0,8,83,6,25,0,5,0,"2023-04-26 09:25:01","912","https://rionegro.datosoficiales.com/resultados/RN/8/2828/1/912/LEC.json"
1,94,,,0,40,14,8,106,4,19,0,2,0,"2023-04-20 16:25:01","902","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/902/LEC.json"
2,101,,,1,18,8,7,124,5,24,0,0,0,"2023-04-22 13:00:01","903","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/903/LEC.json"
4,85,,,0,43,7,11,110,7,18,0,3,0,"2023-04-22 12:25:01","904","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/904/LEC.json"
1,91,,,0,35,12,12,97,5,13,0,7,0,"2023-04-22 13:00:01","905","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/905/LEC.json"
4,94,,,0,30,2,12,102,12,24,0,1,0,"2023-04-22 12:25:01","906","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/906/LEC.json"
1,76,,,0,37,11,12,111,5,18,0,0,0,"2023-04-19 16:25:01","907","https://rionegro.datosoficiales.com/resultados/RN/8/2828/2/907/LEC.json"
15,23,,,3,32,8,48,10,73,37,0,4,0,"2023-04-21 12:00:01","836","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/836/LEC.json"
18,18,,,4,41,12,46,13,71,29,0,6,0,"2023-04-19 16:00:01","837","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/837/LEC.json"
18,22,,,0,30,12,40,13,79,26,0,8,0,"2023-04-21 12:00:01","838","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/838/LEC.json"
16,29,,,1,32,3,37,18,62,46,0,5,0,"2023-04-19 15:25:01","839","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/839/LEC.json"
22,21,,,0,28,9,44,22,80,29,0,2,0,"2023-04-19 15:25:01","840","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/840/LEC.json"
20,26,,,2,35,13,40,9,56,31,0,2,0,"2023-04-19 16:00:01","841","https://rionegro.datosoficiales.com/resultados/RN/8/2829/1/841/LEC.json"
15,25,,,2,43,2,30,10,82,38,0,5,0,"2023-04-19 15:00:01","842","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/842/LEC.json"
15,23,,,1,45,11,32,19,56,34,0,1,0,"2023-04-19 16:00:01","843","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/843/LEC.json"
15,20,,,3,29,1,50,9,72,38,0,4,0,"2023-04-19 16:00:01","844","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/844/LEC.json"
18,20,,,0,35,1,52,8,72,35,0,9,0,"2023-04-19 16:00:01","845","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/845/LEC.json"
21,28,,,0,35,0,32,7,77,37,0,8,0,"2023-04-19 16:00:01","846","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/846/LEC.json"
13,20,,,0,42,2,32,14,76,42,0,7,0,"2023-04-21 12:00:01","847","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/847/LEC.json"
7,16,,,0,18,8,19,6,40,10,0,1,0,"2023-04-21 12:00:01","848","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/848/LEC.json"
5,10,,,3,21,1,29,3,33,18,0,5,0,"2023-04-19 16:00:01","849","https://rionegro.datosoficiales.com/resultados/RN/8/2829/2/849/LEC.json"
18,25,,,0,36,3,52,10,58,33,0,8,0,"2023-04-21 11:25:01","830","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/830/LEC.json"
12,24,,,1,52,9,29,20,65,41,0,8,0,"2023-04-19 16:00:01","831","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/831/LEC.json"
12,20,,,1,30,9,32,18,80,33,0,7,0,"2023-04-19 16:00:01","832","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/832/LEC.json"
19,23,,,1,39,9,46,13,69,21,0,3,0,"2023-04-19 15:25:01","833","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/833/LEC.json"
21,22,,,1,32,4,32,14,73,49,0,6,0,"2023-04-19 16:00:01","834","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/834/LEC.json"
8,33,,,0,34,11,33,15,86,36,0,3,0,"2023-04-19 16:00:01","835","https://rionegro.datosoficiales.com/resultados/RN/8/2829/3/835/LEC.json"
18,25,,,4,34,9,27,17,72,35,0,3,0,"2023-04-19 16:00:01","825","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/825/LEC.json"
12,24,,,0,36,8,49,20,69,27,0,3,0,"2023-04-19 16:00:01","826","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/826/LEC.json"
14,27,,,3,50,5,32,12,72,26,0,9,0,"2023-04-19 16:00:01","827","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/827/LEC.json"
18,24,,,1,39,10,42,15,68,35,0,3,0,"2023-04-19 16:00:01","828","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/828/LEC.json"
18,18,,,1,38,8,33,5,88,18,0,8,0,"2023-04-19 16:00:01","829","https://rionegro.datosoficiales.com/resultados/RN/8/2829/4/829/LEC.json"
18,25,,,1,50,12,28,14,72,34,0,5,0,"2023-04-20 09:25:01","819","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/819/LEC.json"
11,3,,,0,41,7,36,10,80,56,0,4,0,"2023-04-19 15:25:01","820","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/820/LEC.json"
21,25,,,0,37,3,29,18,64,49,0,2,0,"2023-04-19 16:00:01","821","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/821/LEC.json"
15,20,,,1,45,7,54,6,70,25,0,8,0,"2023-04-19 16:25:01","822","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/822/LEC.json"
16,18,,,1,50,15,36,12,41,26,0,13,0,"2023-04-19 16:00:01","823","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/823/LEC.json"
12,26,,,2,38,7,49,9,71,36,0,2,0,"2023-04-19 16:00:01","824","https://rionegro.datosoficiales.com/resultados/RN/8/2829/5/824/LEC.json"
11,52,,,3,6,7,20,77,71,15,0,5,0,"2023-04-19 16:25:01","897","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/897/LEC.json"
8,54,,,0,3,8,20,83,77,16,0,0,0,"2023-04-19 16:25:01","898","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/898/LEC.json"
7,52,,,1,13,0,17,81,57,23,0,2,0,"2023-04-19 16:00:01","899","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/899/LEC.json"
9,45,,,0,5,5,19,56,22,5,0,0,0,"2023-04-19 16:00:01","900","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/900/LEC.json"
0,28,,,5,4,3,8,50,41,21,0,0,0,"2023-04-19 16:25:01","901","https://rionegro.datosoficiales.com/resultados/RN/8/2830/1/901/LEC.json"
10,124,,,3,2,3,20,35,39,29,0,7,0,"2023-04-21 13:50:01","894","https://rionegro.datosoficiales.com/resultados/RN/8/2831/1/894/LEC.json"
7,102,,,7,5,4,18,42,52,39,0,6,0,"2023-04-19 16:25:01","895","https://rionegro.datosoficiales.com/resultados/RN/8/2831/1/895/LEC.json"
7,105,,,9,8,1,26,29,0,53,0,38,0,"2023-04-20 15:50:01","896","https://rionegro.datosoficiales.com/resultados/RN/8/2831/1/896/LEC.json"
11,24,,,1,70,3,42,9,17,75,0,12,0,"2023-04-20 09:50:01","883","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/883/LEC.json"
10,10,,,0,80,6,45,5,7,100,0,2,0,"2023-04-20 09:50:01","884","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/884/LEC.json"
14,22,,,0,74,4,28,6,19,119,0,0,0,"2023-04-20 08:50:01","885","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/885/LEC.json"
19,25,,,2,88,5,29,2,15,79,0,4,0,"2023-04-20 14:00:02","886","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/886/LEC.json"
9,31,,,0,91,3,21,1,23,87,0,0,0,"2023-04-22 13:00:01","887","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/887/LEC.json"
17,26,,,0,40,0,25,3,8,42,0,2,0,"2023-04-20 08:50:01","888","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/888/LEC.json"
7,7,,,1,60,0,23,1,13,51,0,2,0,"2023-04-20 08:50:01","889","https://rionegro.datosoficiales.com/resultados/RN/8/2832/1/889/LEC.json"
12,40,,,1,72,6,32,5,25,74,0,4,0,"2023-04-19 16:00:01","869","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/869/LEC.json"
14,19,,,0,87,4,29,3,18,87,0,6,0,"2023-04-19 16:00:01","870","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/870/LEC.json"
9,28,,,0,69,1,43,7,24,83,0,6,0,"2023-04-19 16:00:01","871","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/871/LEC.json"
13,33,,,0,73,1,31,1,19,84,0,4,0,"2023-04-19 16:00:01","872","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/872/LEC.json"
27,33,,,1,75,4,36,1,10,82,0,2,0,"2023-04-21 12:00:01","873","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/873/LEC.json"
12,19,,,2,88,3,22,9,20,99,0,5,0,"2023-04-19 16:00:01","874","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/874/LEC.json"
11,30,,,0,62,2,42,7,32,93,0,0,0,"2023-04-19 16:25:01","875","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/875/LEC.json"
13,16,,,0,77,0,47,5,46,51,0,4,0,"2023-04-20 09:50:01","876","https://rionegro.datosoficiales.com/resultados/RN/8/2832/2/876/LEC.json"
5,22,,,1,85,9,28,1,26,97,0,6,0,"2023-04-20 08:50:01","877","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/877/LEC.json"
7,37,,,0,66,3,30,2,16,117,0,0,0,"2023-04-20 08:50:01","878","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/878/LEC.json"
18,39,,,0,74,7,30,5,17,85,0,4,0,"2023-04-20 09:50:01","879","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/879/LEC.json"
16,26,,,2,59,4,47,5,18,78,0,5,0,"2023-04-26 12:50:01","880","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/880/LEC.json"
16,30,,,0,88,2,30,1,26,87,0,1,0,"2023-04-20 09:25:01","881","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/881/LEC.json"
20,29,,,0,60,6,21,7,21,109,0,0,0,"2023-04-20 09:50:01","882","https://rionegro.datosoficiales.com/resultados/RN/8/2832/3/882/LEC.json"
11,10,,,1,36,5,31,34,80,41,0,0,0,"2023-04-20 09:25:01","857","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/857/LEC.json"
6,12,,,0,37,9,16,25,95,42,0,3,0,"2023-04-19 16:25:01","858","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/858/LEC.json"
13,16,,,2,45,3,37,14,101,28,0,1,0,"2023-04-19 16:00:01","859","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/859/LEC.json"
7,11,,,1,43,1,30,42,84,18,0,4,0,"2023-04-19 16:00:01","860","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/860/LEC.json"
7,24,,,1,29,5,42,18,74,43,0,4,0,"2023-04-21 13:25:01","861","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/861/LEC.json"
12,17,,,0,43,2,33,19,88,0,0,0,0,"2023-04-19 15:25:01","862","https://rionegro.datosoficiales.com/resultados/RN/8/2833/1/862/LEC.json"
5,19,,,0,36,4,34,24,106,32,0,4,0,"2023-04-19 16:00:01","850","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/850/LEC.json"
8,10,,,0,26,5,36,26,86,26,0,8,0,"2023-04-20 16:25:01","851","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/851/LEC.json"
7,16,,,4,39,4,44,25,70,36,0,5,0,"2023-04-20 09:25:01","852","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/852/LEC.json"
13,16,,,0,26,10,43,26,82,32,0,1,0,"2023-04-20 09:50:01","853","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/853/LEC.json"
8,21,,,1,51,11,25,16,73,38,0,6,0,"2023-04-20 09:25:01","854","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/854/LEC.json"
5,28,,,1,27,5,34,24,70,52,0,7,0,"2023-04-20 09:25:01","855","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/855/LEC.json"
12,12,,,1,28,7,33,19,108,36,0,3,0,"2023-04-20 09:25:01","856","https://rionegro.datosoficiales.com/resultados/RN/8/2833/2/856/LEC.json"
8,28,,,1,42,6,33,18,76,36,0,4,0,"2023-04-19 16:00:01","863","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/863/LEC.json"
7,16,,,1,41,3,29,25,71,34,0,14,0,"2023-04-19 16:00:01","864","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/864/LEC.json"
8,26,,,0,33,9,21,29,83,38,0,6,0,"2023-04-19 16:00:01","865","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/865/LEC.json"
10,20,,,2,29,8,25,21,92,41,0,1,0,"2023-04-19 16:00:01","866","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/866/LEC.json"
5,18,,,1,39,8,30,26,104,31,0,6,0,"2023-04-19 16:00:01","867","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/867/LEC.json"
1,9,,,2,49,2,27,14,64,29,0,6,0,"2023-04-19 15:25:01","868","https://rionegro.datosoficiales.com/resultados/RN/8/2833/3/868/LEC.json"
17,15,,,3,19,2,46,4,126,22,0,1,0,"2023-04-20 09:50:01","890","https://rionegro.datosoficiales.com/resultados/RN/8/2834/1/890/LEC.json"
17,12,,,0,17,4,56,7,110,20,0,0,0,"2023-04-20 09:50:01","891","https://rionegro.datosoficiales.com/resultados/RN/8/2834/1/891/LEC.json"
9,17,,,0,31,2,46,1,58,10,0,4,0,"2023-04-20 09:50:01","892","https://rionegro.datosoficiales.com/resultados/RN/8/2834/1/892/LEC.json"
11,13,,,3,37,28,30,31,30,10,0,5,0,"2023-04-20 15:50:01","802","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/802/LEC.json"
13,9,,,2,16,26,56,36,43,7,0,9,0,"2023-04-20 16:25:01","803","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/803/LEC.json"
11,13,,,2,19,20,55,30,42,2,0,4,0,"2023-04-20 16:25:01","804","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/804/LEC.json"
11,12,,,3,16,33,46,26,44,15,0,12,0,"2023-04-20 15:50:01","805","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/805/LEC.json"
9,11,,,1,23,23,51,30,41,18,0,0,0,"2023-04-20 15:50:01","806","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/806/LEC.json"
11,11,,,4,24,21,54,25,27,4,0,19,0,"2023-04-20 15:50:01","807","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/807/LEC.json"
26,11,,,6,13,25,31,35,50,0,0,24,0,"2023-04-20 15:50:01","808","https://rionegro.datosoficiales.com/resultados/RN/8/2929/1/808/LEC.json"
14,6,,,1,21,8,51,31,51,13,0,7,0,"2023-04-21 12:00:01","809","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/809/LEC.json"
20,12,,,3,14,21,41,35,64,10,0,3,0,"2023-04-21 12:00:01","810","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/810/LEC.json"
10,13,,,3,10,22,30,36,53,11,0,2,0,"2023-04-21 12:25:01","811","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/811/LEC.json"
10,9,,,3,20,17,46,25,38,14,0,9,0,"2023-04-22 10:25:01","812","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/812/LEC.json"
17,11,,,1,15,28,47,24,41,8,0,13,0,"2023-04-22 10:25:01","813","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/813/LEC.json"
11,14,,,2,14,39,35,40,41,13,0,6,0,"2023-04-20 16:25:01","814","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/814/LEC.json"
17,19,,,2,22,23,39,16,31,13,0,17,0,"2023-04-22 10:00:01","815","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/815/LEC.json"
7,11,,,2,11,15,23,10,17,5,0,2,0,"2023-04-22 10:00:01","816","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/816/LEC.json"
8,4,,,8,8,19,26,13,22,8,0,5,0,"2023-04-21 12:00:01","817","https://rionegro.datosoficiales.com/resultados/RN/8/2929/2/817/LEC.json"
16,10,,,3,16,21,46,27,35,19,0,5,0,"2023-04-20 16:25:01","795","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/795/LEC.json"
13,12,,,5,12,27,50,24,42,9,0,7,0,"2023-04-20 16:25:01","796","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/796/LEC.json"
16,13,,,4,17,25,43,32,38,12,0,3,0,"2023-04-22 09:25:01","797","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/797/LEC.json"
17,18,,,4,20,37,64,19,35,20,0,0,0,"2023-04-21 13:25:01","798","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/798/LEC.json"
13,13,,,2,22,28,43,33,47,14,0,1,0,"2023-04-22 10:25:01","799","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/799/LEC.json"
9,11,,,1,24,35,32,28,44,9,0,6,0,"2023-04-21 13:50:01","800","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/800/LEC.json"
11,13,,,3,13,21,66,28,33,16,0,11,0,"2023-04-21 12:25:01","801","https://rionegro.datosoficiales.com/resultados/RN/8/2929/3/801/LEC.json"
12,10,,,5,15,24,52,27,44,26,0,1,0,"2023-04-20 15:25:01","780","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/780/LEC.json"
18,7,,,2,14,18,62,20,49,5,0,11,0,"2023-04-20 16:25:01","781","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/781/LEC.json"
21,15,,,1,13,15,51,18,40,9,0,5,0,"2023-04-20 16:25:01","782","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/782/LEC.json"
6,9,,,3,15,24,54,28,35,21,0,8,0,"2023-04-21 13:50:01","783","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/783/LEC.json"
29,17,,,1,18,22,40,29,42,37,0,7,0,"2023-04-20 16:25:01","784","https://rionegro.datosoficiales.com/resultados/RN/8/2929/4/784/LEC.json"
