"165","205","419","420","421","422","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
0,10,87,15,97,24,10,0,0,2,0,"2019-04-12 17:35:02","539","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/22/539/LRC.json"
2,19,62,11,106,20,10,0,0,4,0,"2019-04-12 17:35:02","540","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/22/540/LRC.json"
3,6,66,8,110,9,10,0,0,4,0,"2019-04-12 17:35:02","541","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/23/541/LRC.json"
0,13,79,10,87,16,15,0,0,4,0,"2019-04-12 17:35:02","542","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/23/542/LRC.json"
5,12,57,9,119,23,11,0,0,17,0,"2019-04-12 17:35:02","543","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/23/543/LRC.json"
3,9,83,7,135,11,6,0,0,6,0,"2019-04-12 17:35:02","544","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/23/544/LRC.json"
7,9,65,10,125,17,11,0,0,5,0,"2019-04-12 17:35:02","545","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/23/545/LRC.json"
5,15,75,7,132,13,4,0,0,5,0,"2019-04-12 17:35:02","546","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/24/546/LRC.json"
8,14,65,9,114,12,18,0,0,0,0,"2019-04-12 17:35:02","547","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/24/547/LRC.json"
5,7,69,8,113,11,9,0,0,6,0,"2019-04-12 17:35:02","548","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/24/548/LRC.json"
3,10,69,13,112,14,10,0,0,6,0,"2019-04-12 17:35:02","549","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/24/549/LRC.json"
6,14,75,14,98,14,13,0,0,2,0,"2019-04-12 17:35:02","550","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/25/550/LRC.json"
3,13,81,8,114,18,11,0,0,0,0,"2019-04-12 17:35:02","551","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/25/551/LRC.json"
5,11,61,9,105,14,8,0,0,6,0,"2019-04-12 17:35:02","552","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/25/552/LRC.json"
3,9,66,13,113,12,12,0,0,5,0,"2019-04-12 17:35:02","553","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/25/553/LRC.json"
4,7,74,10,98,15,19,0,0,7,0,"2019-04-12 17:35:02","554","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/25/554/LRC.json"
2,22,94,4,113,7,9,0,0,6,0,"2019-04-12 17:35:02","555","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/555/LRC.json"
1,10,96,2,110,6,11,0,0,12,0,"2019-04-12 17:35:02","556","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/556/LRC.json"
4,12,77,5,123,13,16,0,0,8,0,"2019-04-12 17:35:02","557","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/557/LRC.json"
4,14,74,7,107,11,16,0,0,11,0,"2019-04-12 17:35:02","558","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/558/LRC.json"
9,12,103,4,102,9,20,0,0,0,0,"2019-04-12 17:35:02","559","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/559/LRC.json"
4,15,91,11,115,5,5,0,0,3,0,"2019-04-12 17:35:02","560","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/560/LRC.json"
3,19,83,8,113,10,11,0,0,13,0,"2019-04-12 17:35:02","561","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/561/LRC.json"
6,26,79,11,109,3,3,0,0,12,0,"2019-04-12 17:35:02","562","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/562/LRC.json"
4,15,84,7,114,11,23,0,0,2,0,"2019-04-12 17:35:02","563","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/26/563/LRC.json"
3,5,64,14,113,20,13,0,0,4,0,"2019-04-12 17:35:02","564","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/564/LRC.json"
5,8,72,13,110,21,14,0,0,7,0,"2019-04-12 17:35:02","565","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/565/LRC.json"
2,9,76,8,99,27,15,0,0,6,0,"2019-04-12 17:35:02","566","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/566/LRC.json"
6,7,69,6,100,21,21,0,0,7,0,"2019-04-12 17:35:02","567","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/567/LRC.json"
4,5,60,12,99,34,9,0,0,4,0,"2019-04-12 17:35:02","568","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/568/LRC.json"
4,3,62,12,115,20,11,0,0,10,0,"2019-04-12 17:35:02","569","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/569/LRC.json"
6,10,66,15,131,22,10,0,0,4,0,"2019-04-12 17:35:02","570","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/570/LRC.json"
1,7,61,15,109,22,10,0,0,11,0,"2019-04-12 17:35:02","571","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/571/LRC.json"
4,5,81,17,91,32,8,0,0,2,0,"2019-04-12 17:35:02","572","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/27/572/LRC.json"
1,19,63,11,113,7,8,0,0,9,0,"2019-04-12 17:35:02","573","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/28/573/LRC.json"
4,16,61,12,112,13,9,0,0,2,0,"2019-04-12 17:35:02","574","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/28/574/LRC.json"
1,15,59,12,109,13,6,0,0,10,0,"2019-04-12 17:35:02","575","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/28/575/LRC.json"
2,11,75,7,114,7,16,0,0,6,0,"2019-04-12 17:35:02","576","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/28/576/LRC.json"
3,19,77,7,106,3,6,0,0,3,0,"2019-04-12 17:35:02","577","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/28/577/LRC.json"
7,10,73,6,97,8,13,0,0,4,0,"2019-04-12 17:35:02","578","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/29/578/LRC.json"
3,19,56,9,104,12,5,0,0,3,0,"2019-04-12 17:35:02","579","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/29/579/LRC.json"
3,14,67,9,90,11,9,0,0,6,0,"2019-04-12 17:35:02","580","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/29/580/LRC.json"
4,16,83,4,87,9,4,0,0,4,0,"2019-04-12 17:35:02","581","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/29/581/LRC.json"
5,4,99,20,74,18,11,0,0,6,0,"2019-04-12 17:35:02","386","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/386/LRC.json"
7,4,76,17,83,24,7,0,0,4,0,"2019-04-12 17:35:02","387","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/387/LRC.json"
6,4,88,19,80,19,11,0,0,6,0,"2019-04-12 17:35:02","388","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/388/LRC.json"
2,9,67,19,88,15,11,0,0,5,0,"2019-04-12 17:35:02","389","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/389/LRC.json"
8,7,74,17,85,27,10,0,0,5,0,"2019-04-12 17:35:02","390","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/390/LRC.json"
8,4,100,10,71,30,7,0,0,8,0,"2019-04-12 17:35:02","391","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/391/LRC.json"
6,7,78,26,73,24,5,0,0,4,0,"2019-04-12 17:35:02","392","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/392/LRC.json"
7,8,81,12,92,19,7,0,0,2,0,"2019-04-12 17:35:02","393","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/393/LRC.json"
4,6,90,21,77,24,13,0,0,3,0,"2019-04-12 17:35:02","394","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/394/LRC.json"
8,2,87,9,78,24,5,0,0,7,0,"2019-04-12 17:35:02","395","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/3/395/LRC.json"
1,14,75,5,118,7,16,0,0,7,0,"2019-04-12 17:35:02","582","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/30/582/LRC.json"
3,23,76,7,115,11,0,0,0,11,0,"2019-04-12 17:35:02","583","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/30/583/LRC.json"
3,16,78,11,123,3,13,0,0,7,0,"2019-04-12 17:35:02","584","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/30/584/LRC.json"
3,18,61,7,117,9,11,0,0,10,0,"2019-04-12 17:35:02","585","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/30/585/LRC.json"
6,12,83,6,125,7,5,0,0,8,0,"2019-04-12 17:35:02","586","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/30/586/LRC.json"
4,27,85,8,116,6,0,0,0,1,0,"2019-04-12 17:35:02","587","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/31/587/LRC.json"
6,11,78,10,116,4,22,0,0,0,0,"2019-04-12 17:35:02","588","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/31/588/LRC.json"
1,24,87,6,100,11,14,0,0,6,0,"2019-04-12 17:35:02","589","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/31/589/LRC.json"
3,14,82,7,109,12,9,0,0,11,0,"2019-04-12 17:35:02","590","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/31/590/LRC.json"
7,19,72,7,116,13,15,0,0,0,0,"2019-04-12 17:35:02","591","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/31/591/LRC.json"
3,23,87,13,98,8,16,0,0,7,0,"2019-04-12 17:35:02","592","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/32/592/LRC.json"
0,24,124,9,97,10,10,0,0,3,0,"2019-04-12 17:35:02","593","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/32/593/LRC.json"
1,23,91,13,95,9,9,0,0,6,0,"2019-04-12 17:35:02","594","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/32/594/LRC.json"
8,23,106,6,91,6,6,0,0,0,0,"2019-04-12 17:35:02","595","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/32/595/LRC.json"
3,20,78,7,94,6,16,0,0,9,0,"2019-04-12 17:35:02","596","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/32/596/LRC.json"
1,14,94,2,112,11,11,0,0,3,0,"2019-04-12 17:35:02","597","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/32/597/LRC.json"
3,14,101,7,99,12,22,0,0,6,0,"2019-04-12 17:35:02","598","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/32/598/LRC.json"
3,20,67,6,124,14,12,0,0,7,0,"2019-04-12 17:35:02","599","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/33/599/LRC.json"
5,12,86,5,116,11,16,0,0,3,0,"2019-04-12 17:35:02","600","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/33/600/LRC.json"
5,16,83,12,106,14,17,0,0,0,0,"2019-04-12 17:35:02","601","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/33/601/LRC.json"
7,10,79,14,108,15,15,0,0,4,0,"2019-04-12 17:35:02","602","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/33/602/LRC.json"
1,19,57,6,123,15,14,0,0,5,0,"2019-04-12 17:35:02","603","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/33/603/LRC.json"
2,7,84,15,113,16,7,0,0,2,0,"2019-04-12 17:35:02","604","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/33/604/LRC.json"
5,10,80,5,94,21,11,0,0,12,0,"2019-04-12 17:35:02","605","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/34/605/LRC.json"
3,18,68,10,114,8,11,0,0,5,0,"2019-04-12 17:35:02","606","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/34/606/LRC.json"
5,25,65,4,118,10,15,0,0,0,0,"2019-04-12 17:35:02","607","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/34/607/LRC.json"
6,19,77,7,126,18,0,0,0,0,0,"2019-04-12 17:35:02","608","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/34/608/LRC.json"
2,12,70,6,112,14,13,0,0,14,0,"2019-04-12 17:35:02","609","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/34/609/LRC.json"
0,10,81,6,99,12,11,0,0,8,0,"2019-04-12 17:35:02","610","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/34/610/LRC.json"
3,14,78,7,137,5,14,0,0,0,0,"2019-04-12 17:35:02","611","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/35/611/LRC.json"
7,18,90,10,104,9,26,0,0,1,0,"2019-04-12 17:35:02","612","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/35/612/LRC.json"
5,26,72,8,122,9,9,0,0,9,0,"2019-04-12 17:35:02","613","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/35/613/LRC.json"
2,24,70,7,129,7,5,0,0,7,0,"2019-04-12 17:35:02","614","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/35/614/LRC.json"
3,15,86,5,125,11,4,0,0,7,0,"2019-04-12 17:35:02","615","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/35/615/LRC.json"
4,16,77,9,127,1,13,0,0,4,0,"2019-04-12 17:35:02","616","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/35/616/LRC.json"
4,18,85,10,96,10,10,0,0,8,0,"2019-04-12 17:35:02","617","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/35/617/LRC.json"
3,18,106,5,107,11,11,0,0,3,0,"2019-04-12 17:35:02","618","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/35/618/LRC.json"
3,9,86,6,123,13,18,0,0,7,0,"2019-04-12 17:35:02","619","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/36/619/LRC.json"
5,19,77,7,126,12,17,0,0,0,0,"2019-04-12 17:35:02","620","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/36/620/LRC.json"
3,27,79,9,128,5,11,0,0,2,0,"2019-04-12 17:35:02","621","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/36/621/LRC.json"
6,19,90,6,125,8,0,0,0,2,0,"2019-04-12 17:35:02","622","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/36/622/LRC.json"
5,31,73,7,137,9,13,0,0,3,0,"2019-04-12 17:35:02","623","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/36/623/LRC.json"
4,25,94,7,114,13,9,0,0,4,0,"2019-04-12 17:35:02","624","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/36/624/LRC.json"
1,18,79,8,122,18,8,0,0,9,0,"2019-04-12 17:35:02","625","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/37/625/LRC.json"
7,12,94,5,112,12,3,0,0,10,0,"2019-04-12 17:35:02","626","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/37/626/LRC.json"
2,18,60,6,137,13,9,0,0,5,0,"2019-04-12 17:35:02","627","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/37/627/LRC.json"
6,24,80,9,113,13,15,0,0,0,0,"2019-04-12 17:35:02","628","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/37/628/LRC.json"
2,14,84,6,122,11,8,0,0,11,0,"2019-04-12 17:35:02","629","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/37/629/LRC.json"
2,21,85,10,113,8,16,0,0,6,0,"2019-04-12 17:35:02","630","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/37/630/LRC.json"
8,18,79,6,129,10,4,0,0,0,0,"2019-04-12 17:35:02","631","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/37/631/LRC.json"
1,19,87,4,96,9,7,0,0,22,0,"2019-04-12 17:35:02","632","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/37/632/LRC.json"
3,18,80,7,122,11,7,0,0,13,0,"2019-04-12 17:35:02","633","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/38/633/LRC.json"
5,15,75,8,124,8,11,0,0,9,0,"2019-04-12 17:35:02","634","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/38/634/LRC.json"
0,1,93,1,116,6,36,0,0,13,0,"2019-04-12 17:35:02","635","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/38/635/LRC.json"
3,14,95,8,108,8,16,0,0,14,0,"2019-04-12 17:35:02","636","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/38/636/LRC.json"
3,19,91,14,97,8,4,0,0,7,0,"2019-04-12 17:35:02","637","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/38/637/LRC.json"
3,21,66,7,133,7,14,0,0,5,0,"2019-04-12 17:35:02","638","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/38/638/LRC.json"
4,15,75,7,121,12,18,0,0,6,0,"2019-04-12 17:35:02","639","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/38/639/LRC.json"
