"102","104","1539","1547","1548","1549","1550","20","30","31","524","8","BLC","IMP","NUL","REC","hora_proceso","numero","url"
1,0,0,1,18,1,159,1,46,0,7,1,29,0,3,0,"2019-05-13 00:35:01","4137","http://www.datosoficiales.com/resultados/CO/4/123/6/4137/GOB.json"
1,1,0,0,22,0,145,0,26,0,0,1,27,0,5,0,"2019-05-13 00:00:01","4138","http://www.datosoficiales.com/resultados/CO/4/123/6/4138/GOB.json"
1,2,0,1,28,1,131,53,32,0,3,0,26,0,6,0,"2019-05-13 00:40:01","4139","http://www.datosoficiales.com/resultados/CO/4/123/6/4139/GOB.json"
1,1,0,0,26,5,150,1,38,1,5,1,28,1,7,0,"2019-05-13 02:35:01","4140","http://www.datosoficiales.com/resultados/CO/4/123/6/4140/GOB.json"
0,0,0,1,30,1,121,1,35,0,2,0,39,0,7,0,"2019-05-12 23:10:01","4141","http://www.datosoficiales.com/resultados/CO/4/123/6/4141/GOB.json"
0,0,0,0,5,0,97,0,11,0,0,0,101,1,1,0,"2019-05-12 22:00:01","4161","http://www.datosoficiales.com/resultados/CO/4/266/1/4161/GOB.json"
0,1,0,1,5,0,72,0,13,0,0,1,127,2,5,0,"2019-05-12 23:50:01","4162","http://www.datosoficiales.com/resultados/CO/4/266/1/4162/GOB.json"
0,0,0,0,4,0,95,0,16,0,0,0,1,7,2,0,"2019-05-13 00:25:01","4163","http://www.datosoficiales.com/resultados/CO/4/266/1/4163/GOB.json"
0,0,0,0,2,2,205,1,46,0,0,1,3,0,4,0,"2019-05-12 23:45:01","4158","http://www.datosoficiales.com/resultados/CO/4/301/1/4158/GOB.json"
0,1,1,0,5,1,169,0,70,0,1,0,45,0,2,0,"2019-05-12 21:15:01","4159","http://www.datosoficiales.com/resultados/CO/4/301/1/4159/GOB.json"
0,0,0,0,13,4,155,0,10,0,1,1,52,0,2,1,"2019-05-12 21:35:02","4164","http://www.datosoficiales.com/resultados/CO/4/338/1/4164/GOB.json"
0,0,0,0,4,1,150,0,12,0,0,0,55,0,2,0,"2019-05-12 21:45:01","4165","http://www.datosoficiales.com/resultados/CO/4/338/1/4165/GOB.json"
0,0,0,1,4,2,177,1,10,0,0,1,35,0,0,0,"2019-05-12 20:55:01","4166","http://www.datosoficiales.com/resultados/CO/4/338/1/4166/GOB.json"
0,0,1,0,8,3,178,0,8,0,0,1,31,0,4,0,"2019-05-12 21:45:01","4167","http://www.datosoficiales.com/resultados/CO/4/338/1/4167/GOB.json"
0,1,1,1,3,0,166,0,20,0,0,0,10,1,5,0,"2019-05-12 20:20:01","4059","http://www.datosoficiales.com/resultados/CO/4/34/1/4059/GOB.json"
0,0,0,0,4,0,135,0,32,0,1,0,15,0,3,0,"2019-05-12 20:35:01","4061","http://www.datosoficiales.com/resultados/CO/4/34/1/4061/GOB.json"
0,1,2,0,17,0,200,1,26,0,1,0,20,1,2,0,"2019-05-12 22:25:01","4214","http://www.datosoficiales.com/resultados/CO/4/458/1/4214/GOB.json"
0,0,1,1,10,1,207,1,28,0,1,3,5,0,14,0,"2019-05-12 22:40:01","4216","http://www.datosoficiales.com/resultados/CO/4/458/1/4216/GOB.json"
0,1,1,0,15,0,204,1,18,1,1,2,16,0,2,0,"2019-05-12 22:40:01","4217","http://www.datosoficiales.com/resultados/CO/4/458/1/4217/GOB.json"
0,0,0,0,1,0,9,0,2,0,0,0,1,0,0,0,"2019-05-12 18:45:02","4062","http://www.datosoficiales.com/resultados/CO/4/50043/1/4062/GOB.json"
0,0,0,0,46,0,139,2,15,0,6,0,21,0,2,0,"2019-05-12 21:05:02","4145","http://www.datosoficiales.com/resultados/CO/4/50045/1/4145/GOB.json"
0,0,0,0,67,0,121,3,12,1,5,1,2,0,9,4,"2019-05-12 21:35:02","4146","http://www.datosoficiales.com/resultados/CO/4/50045/1/4146/GOB.json"
0,0,3,2,56,1,126,1,6,0,3,0,9,0,3,0,"2019-05-12 21:20:01","4147","http://www.datosoficiales.com/resultados/CO/4/50045/1/4147/GOB.json"
0,0,0,1,46,0,149,3,7,1,2,1,5,0,11,0,"2019-05-12 21:00:01","4148","http://www.datosoficiales.com/resultados/CO/4/50045/1/4148/GOB.json"
0,1,0,0,7,1,103,0,6,0,1,2,6,0,2,0,"2019-05-12 21:20:01","4151","http://www.datosoficiales.com/resultados/CO/4/50046/1/4151/GOB.json"
0,0,0,0,2,1,32,0,7,0,0,1,0,0,0,4,"2019-05-12 19:50:01","4154","http://www.datosoficiales.com/resultados/CO/4/50047/1/4154/GOB.json"
0,0,0,0,3,2,114,2,32,0,0,0,6,0,4,0,"2019-05-12 19:35:01","4155","http://www.datosoficiales.com/resultados/CO/4/50048/1/4155/GOB.json"
0,0,0,1,2,0,129,0,33,0,1,2,1,0,8,0,"2019-05-12 20:00:01","4156","http://www.datosoficiales.com/resultados/CO/4/50048/1/4156/GOB.json"
0,0,0,2,7,1,31,2,6,0,1,0,6,0,2,0,"2019-05-12 19:50:01","4157","http://www.datosoficiales.com/resultados/CO/4/50049/1/4157/GOB.json"
0,1,0,1,1,2,42,0,16,0,0,0,2,0,0,0,"2019-05-12 19:45:01","4169","http://www.datosoficiales.com/resultados/CO/4/50052/1/4169/GOB.json"
0,0,0,0,1,0,4,0,0,0,0,0,2,0,1,0,"2019-05-12 19:30:02","4170","http://www.datosoficiales.com/resultados/CO/4/50053/1/4170/GOB.json"
0,1,2,16,16,21,97,2,23,0,1,8,9,0,8,0,"2019-05-12 20:20:01","4173","http://www.datosoficiales.com/resultados/CO/4/50054/1/4173/GOB.json"
2,0,2,10,19,14,109,3,14,2,1,1,14,0,4,0,"2019-05-12 21:40:01","4174","http://www.datosoficiales.com/resultados/CO/4/50054/1/4174/GOB.json"
2,0,0,5,20,17,111,6,15,1,4,5,15,0,5,0,"2019-05-12 21:50:01","4175","http://www.datosoficiales.com/resultados/CO/4/50054/1/4175/GOB.json"
0,1,2,13,10,19,126,3,11,0,6,1,7,0,10,0,"2019-05-12 21:35:02","4176","http://www.datosoficiales.com/resultados/CO/4/50054/1/4176/GOB.json"
0,0,0,10,12,19,113,5,14,0,2,1,5,0,16,0,"2019-05-12 21:40:01","4177","http://www.datosoficiales.com/resultados/CO/4/50054/1/4177/GOB.json"
2,2,1,5,14,25,104,3,9,0,3,2,15,0,9,0,"2019-05-12 21:40:01","4178","http://www.datosoficiales.com/resultados/CO/4/50054/1/4178/GOB.json"
0,1,0,10,15,12,119,4,11,0,1,3,16,0,11,0,"2019-05-12 21:35:02","4179","http://www.datosoficiales.com/resultados/CO/4/50054/1/4179/GOB.json"
1,0,1,8,20,7,130,3,26,0,2,3,12,0,4,0,"2019-05-12 20:50:01","4180","http://www.datosoficiales.com/resultados/CO/4/50054/1/4180/GOB.json"
0,0,0,0,9,2,98,0,89,0,2,0,18,0,2,0,"2019-05-12 21:20:01","4183","http://www.datosoficiales.com/resultados/CO/4/50055/1/4183/GOB.json"
0,1,0,0,2,4,11,0,59,0,0,5,19,0,4,0,"2019-05-12 21:55:01","4184","http://www.datosoficiales.com/resultados/CO/4/50055/1/4184/GOB.json"
0,0,1,0,6,2,111,1,83,0,1,0,8,0,0,0,"2019-05-12 22:50:01","4185","http://www.datosoficiales.com/resultados/CO/4/50055/1/4185/GOB.json"
0,0,0,0,4,5,102,0,80,0,1,0,16,0,0,0,"2019-05-12 22:00:01","4186","http://www.datosoficiales.com/resultados/CO/4/50055/1/4186/GOB.json"
0,0,1,1,2,3,85,0,81,0,0,0,6,1,3,0,"2019-05-12 21:05:02","4187","http://www.datosoficiales.com/resultados/CO/4/50055/1/4187/GOB.json"
0,0,2,0,3,2,10,2,82,0,0,0,38,0,5,0,"2019-05-12 21:55:01","4189","http://www.datosoficiales.com/resultados/CO/4/50055/1/4189/GOB.json"
0,1,1,0,10,3,134,1,65,0,1,1,13,0,4,0,"2019-05-12 22:55:02","4191","http://www.datosoficiales.com/resultados/CO/4/50056/1/4191/GOB.json"
1,0,0,3,13,6,155,0,59,0,5,0,6,0,4,0,"2019-05-12 21:45:01","4192","http://www.datosoficiales.com/resultados/CO/4/50056/1/4192/GOB.json"
0,1,0,2,10,1,133,1,48,2,1,0,0,0,0,0,"2019-05-12 22:00:01","4193","http://www.datosoficiales.com/resultados/CO/4/50056/1/4193/GOB.json"
1,0,2,0,17,2,119,2,65,0,9,0,6,0,7,0,"2019-05-12 21:30:01","4194","http://www.datosoficiales.com/resultados/CO/4/50056/1/4194/GOB.json"
0,0,0,1,7,1,130,0,67,1,4,0,15,0,0,0,"2019-05-12 20:35:01","4195","http://www.datosoficiales.com/resultados/CO/4/50056/1/4195/GOB.json"
1,1,0,0,11,2,124,0,70,1,1,1,10,0,2,0,"2019-05-12 21:00:01","4196","http://www.datosoficiales.com/resultados/CO/4/50056/1/4196/GOB.json"
1,1,0,3,14,2,125,4,65,1,4,0,8,0,6,0,"2019-05-12 22:20:01","4197","http://www.datosoficiales.com/resultados/CO/4/50056/1/4197/GOB.json"
0,1,0,0,19,2,124,0,75,0,9,0,5,0,9,0,"2019-05-12 21:20:01","4198","http://www.datosoficiales.com/resultados/CO/4/50056/1/4198/GOB.json"
0,0,0,1,5,3,131,1,62,0,5,1,7,0,0,0,"2019-05-12 20:50:01","4199","http://www.datosoficiales.com/resultados/CO/4/50056/1/4199/GOB.json"
1,0,0,2,16,2,115,0,71,0,2,0,9,0,3,0,"2019-05-12 20:50:01","4200","http://www.datosoficiales.com/resultados/CO/4/50056/2/4200/GOB.json"
1,1,0,0,7,4,129,3,72,0,5,0,11,0,7,0,"2019-05-12 20:50:01","4201","http://www.datosoficiales.com/resultados/CO/4/50056/2/4201/GOB.json"
1,0,1,1,9,2,132,1,63,0,0,1,6,0,13,0,"2019-05-12 20:45:01","4202","http://www.datosoficiales.com/resultados/CO/4/50056/2/4202/GOB.json"
2,1,1,0,11,1,125,1,76,2,4,3,8,0,3,1,"2019-05-12 20:50:01","4203","http://www.datosoficiales.com/resultados/CO/4/50056/2/4203/GOB.json"
0,1,0,1,9,0,131,0,71,0,1,0,6,0,6,0,"2019-05-12 21:20:01","4204","http://www.datosoficiales.com/resultados/CO/4/50056/3/4204/GOB.json"
0,1,0,0,10,0,135,4,58,1,5,1,18,0,1,0,"2019-05-12 20:50:01","4205","http://www.datosoficiales.com/resultados/CO/4/50056/3/4205/GOB.json"
0,0,1,0,7,0,119,2,80,0,2,0,6,0,10,0,"2019-05-12 21:25:01","4206","http://www.datosoficiales.com/resultados/CO/4/50056/3/4206/GOB.json"
1,0,1,0,12,6,128,1,65,0,3,1,10,0,3,1,"2019-05-12 21:00:01","4207","http://www.datosoficiales.com/resultados/CO/4/50056/3/4207/GOB.json"
0,0,1,0,13,0,131,0,63,0,2,1,3,0,13,0,"2019-05-12 20:20:01","4208","http://www.datosoficiales.com/resultados/CO/4/50056/3/4208/GOB.json"
1,0,0,0,13,3,132,2,74,0,3,2,10,3,10,3,"2019-05-12 21:35:02","4209","http://www.datosoficiales.com/resultados/CO/4/50056/4/4209/GOB.json"
1,0,0,2,16,3,128,2,70,0,4,0,6,0,14,0,"2019-05-12 21:25:01","4210","http://www.datosoficiales.com/resultados/CO/4/50056/4/4210/GOB.json"
0,0,0,0,17,0,114,0,75,0,4,1,11,0,7,0,"2019-05-12 21:35:02","4211","http://www.datosoficiales.com/resultados/CO/4/50056/4/4211/GOB.json"
0,0,0,1,9,1,134,3,76,0,3,1,10,0,6,0,"2019-05-12 21:15:01","4212","http://www.datosoficiales.com/resultados/CO/4/50056/4/4212/GOB.json"
0,0,1,0,19,0,123,2,80,0,2,0,9,0,2,2,"2019-05-12 21:35:02","4213","http://www.datosoficiales.com/resultados/CO/4/50056/4/4213/GOB.json"
0,0,0,0,12,2,43,0,19,0,1,2,3,0,11,0,"2019-05-12 21:35:02","4063","http://www.datosoficiales.com/resultados/CO/4/5043A/1/4063/GOB.json"
0,0,1,1,3,1,69,0,59,0,0,2,8,0,4,0,"2019-05-12 20:10:01","4064","http://www.datosoficiales.com/resultados/CO/4/5043B/1/4064/GOB.json"
1,1,1,2,15,5,69,2,74,0,1,0,4,0,4,0,"2019-05-12 21:20:01","4142","http://www.datosoficiales.com/resultados/CO/4/5044A/1/4142/GOB.json"
0,0,0,1,17,0,67,0,60,0,1,0,8,0,3,0,"2019-05-12 20:05:01","4143","http://www.datosoficiales.com/resultados/CO/4/5044A/1/4143/GOB.json"
0,1,0,1,9,1,86,3,63,0,3,0,11,0,5,0,"2019-05-12 20:40:01","4144","http://www.datosoficiales.com/resultados/CO/4/5044A/1/4144/GOB.json"
0,0,0,0,0,1,31,0,69,0,1,0,1,0,3,0,"2019-05-12 23:05:01","4153","http://www.datosoficiales.com/resultados/CO/4/5046B/1/4153/GOB.json"
0,0,1,1,3,0,22,0,11,0,0,1,1,0,3,0,"2019-05-12 19:10:01","4168","http://www.datosoficiales.com/resultados/CO/4/5051A/1/4168/GOB.json"
0,0,0,0,0,0,10,0,3,0,0,0,2,0,1,0,"2019-05-12 20:25:01","4171","http://www.datosoficiales.com/resultados/CO/4/5053A/1/4171/GOB.json"
0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,"2019-05-12 18:40:01","4172","http://www.datosoficiales.com/resultados/CO/4/5053B/1/4172/GOB.json"
0,0,0,0,7,1,51,0,30,0,1,1,0,0,0,17,"2019-05-12 22:40:01","4190","http://www.datosoficiales.com/resultados/CO/4/5055A/1/4190/GOB.json"
1,0,2,1,19,3,135,1,54,0,0,1,12,0,6,0,"2019-05-13 01:15:01","4219","http://www.datosoficiales.com/resultados/CO/5/46/1/4219/GOB.json"
0,0,1,0,10,3,142,0,50,0,1,0,9,0,1,0,"2019-05-12 20:35:01","4220","http://www.datosoficiales.com/resultados/CO/5/46/1/4220/GOB.json"
0,1,0,1,8,2,133,0,53,1,0,0,12,0,3,0,"2019-05-13 01:15:01","4221","http://www.datosoficiales.com/resultados/CO/5/46/1/4221/GOB.json"
1,0,0,0,18,2,115,0,55,0,0,0,16,0,5,0,"2019-05-13 01:15:01","4222","http://www.datosoficiales.com/resultados/CO/5/46/1/4222/GOB.json"
1,0,0,0,16,2,127,0,63,0,0,0,8,0,3,0,"2019-05-13 01:15:01","4223","http://www.datosoficiales.com/resultados/CO/5/46/1/4223/GOB.json"
0,2,1,1,19,1,132,0,42,0,0,0,14,0,0,2,"2019-05-13 01:20:01","4224","http://www.datosoficiales.com/resultados/CO/5/46/1/4224/GOB.json"
0,3,2,1,30,1,130,6,23,0,1,0,11,0,7,0,"2019-05-12 20:40:01","4225","http://www.datosoficiales.com/resultados/CO/5/50060/1/4225/GOB.json"
1,0,0,0,24,0,132,4,23,0,3,0,13,0,5,0,"2019-05-12 20:50:01","4226","http://www.datosoficiales.com/resultados/CO/5/50060/1/4226/GOB.json"
0,3,0,1,30,0,138,4,46,0,1,0,9,0,6,0,"2019-05-12 22:25:01","4227","http://www.datosoficiales.com/resultados/CO/5/50060/1/4227/GOB.json"
0,0,1,2,17,1,165,1,20,0,0,0,8,0,4,0,"2019-05-12 20:25:01","4228","http://www.datosoficiales.com/resultados/CO/5/50060/1/4228/GOB.json"
1,0,1,0,32,1,142,2,32,0,1,0,14,0,5,0,"2019-05-12 20:15:01","4229","http://www.datosoficiales.com/resultados/CO/5/50060/1/4229/GOB.json"
1,1,0,1,29,3,135,2,43,0,1,0,4,0,2,0,"2019-05-12 20:35:01","4231","http://www.datosoficiales.com/resultados/CO/5/50060/1/4231/GOB.json"
1,1,0,0,22,2,144,3,24,2,0,0,7,0,9,0,"2019-05-12 19:50:01","4232","http://www.datosoficiales.com/resultados/CO/5/50060/2/4232/GOB.json"
2,1,1,2,19,0,163,1,17,0,0,0,7,0,8,0,"2019-05-12 20:35:01","4233","http://www.datosoficiales.com/resultados/CO/5/50060/2/4233/GOB.json"
0,0,0,0,24,1,151,3,29,0,1,1,10,0,3,0,"2019-05-12 20:20:01","4234","http://www.datosoficiales.com/resultados/CO/5/50060/2/4234/GOB.json"
1,2,0,1,24,5,106,5,36,1,3,0,0,0,7,0,"2019-05-12 21:50:01","4235","http://www.datosoficiales.com/resultados/CO/5/50061/1/4235/GOB.json"
0,0,1,0,21,3,111,0,36,1,2,0,8,0,10,0,"2019-05-12 21:35:02","4236","http://www.datosoficiales.com/resultados/CO/5/50061/1/4236/GOB.json"
0,2,1,0,15,3,131,3,39,1,0,0,7,0,6,0,"2019-05-13 01:20:01","4237","http://www.datosoficiales.com/resultados/CO/5/50061/1/4237/GOB.json"
0,0,1,0,30,0,134,4,39,0,2,0,17,0,4,0,"2019-05-12 21:00:01","4238","http://www.datosoficiales.com/resultados/CO/5/50061/1/4238/GOB.json"
0,1,0,0,26,0,126,1,49,0,1,0,14,0,2,0,"2019-05-13 01:20:01","4239","http://www.datosoficiales.com/resultados/CO/5/50061/1/4239/GOB.json"
2,2,0,2,18,1,111,1,42,0,3,0,15,0,3,0,"2019-05-12 21:25:01","4240","http://www.datosoficiales.com/resultados/CO/5/50061/1/4240/GOB.json"
1,2,1,1,30,3,111,5,36,0,3,0,11,0,4,0,"2019-05-13 01:20:01","4241","http://www.datosoficiales.com/resultados/CO/5/50061/1/4241/GOB.json"
0,2,0,2,28,2,122,1,27,1,0,0,7,0,6,0,"2019-05-13 01:20:01","4242","http://www.datosoficiales.com/resultados/CO/5/50061/1/4242/GOB.json"
3,1,0,2,24,1,110,2,37,0,2,0,8,0,10,0,"2019-05-12 20:40:01","4243","http://www.datosoficiales.com/resultados/CO/5/50061/1/4243/GOB.json"
0,1,0,1,33,2,129,2,43,0,0,0,10,0,2,0,"2019-05-12 20:55:01","4245","http://www.datosoficiales.com/resultados/CO/5/50061/2/4245/GOB.json"
1,1,0,0,15,1,95,5,39,1,1,0,10,0,2,0,"2019-05-12 20:45:01","4246","http://www.datosoficiales.com/resultados/CO/5/50061/2/4246/GOB.json"
0,2,0,0,26,2,101,1,33,2,4,0,12,0,6,0,"2019-05-12 22:00:01","4247","http://www.datosoficiales.com/resultados/CO/5/50061/2/4247/GOB.json"
0,0,0,2,35,1,100,3,49,1,1,0,15,0,8,0,"2019-05-12 20:50:01","4248","http://www.datosoficiales.com/resultados/CO/5/50061/2/4248/GOB.json"
0,2,0,1,19,3,119,5,30,0,2,0,6,0,4,0,"2019-05-12 20:30:01","4249","http://www.datosoficiales.com/resultados/CO/5/50061/2/4249/GOB.json"
0,0,0,0,18,1,121,1,40,0,0,0,5,0,4,3,"2019-05-12 21:15:01","4250","http://www.datosoficiales.com/resultados/CO/5/50061/3/4250/GOB.json"
1,0,0,2,14,9,119,1,41,0,2,0,9,0,6,2,"2019-05-12 21:20:01","4251","http://www.datosoficiales.com/resultados/CO/5/50061/3/4251/GOB.json"
0,2,1,1,11,1,124,6,43,0,0,0,7,0,4,0,"2019-05-12 20:50:01","4252","http://www.datosoficiales.com/resultados/CO/5/50061/3/4252/GOB.json"
0,1,0,1,24,2,105,7,34,0,2,0,9,0,6,0,"2019-05-12 21:00:01","4253","http://www.datosoficiales.com/resultados/CO/5/50061/3/4253/GOB.json"
0,0,0,0,21,3,103,0,35,0,2,1,10,0,6,0,"2019-05-12 20:20:01","4254","http://www.datosoficiales.com/resultados/CO/5/50061/3/4254/GOB.json"
1,1,0,1,22,3,104,1,46,0,0,0,11,0,6,0,"2019-05-13 01:20:01","4255","http://www.datosoficiales.com/resultados/CO/5/50061/3/4255/GOB.json"
0,0,0,0,18,1,116,5,42,0,1,0,15,0,0,0,"2019-05-12 20:15:01","4256","http://www.datosoficiales.com/resultados/CO/5/50061/3/4256/GOB.json"
0,0,0,0,15,1,129,2,24,0,0,0,7,0,2,0,"2019-05-12 20:20:01","4257","http://www.datosoficiales.com/resultados/CO/5/50062/1/4257/GOB.json"
0,0,0,0,21,0,144,2,22,1,0,0,2,0,1,0,"2019-05-12 20:35:01","4258","http://www.datosoficiales.com/resultados/CO/5/50062/1/4258/GOB.json"
0,1,0,1,18,0,133,2,14,0,0,0,8,0,3,0,"2019-05-12 20:35:01","4259","http://www.datosoficiales.com/resultados/CO/5/50062/1/4259/GOB.json"
0,0,0,0,12,0,137,1,21,1,0,0,10,0,5,0,"2019-05-12 20:35:01","4260","http://www.datosoficiales.com/resultados/CO/5/50062/1/4260/GOB.json"
1,0,0,1,35,0,135,2,49,1,1,0,20,0,3,3,"2019-05-12 20:55:01","4261","http://www.datosoficiales.com/resultados/CO/5/50063/1/4261/GOB.json"
3,2,0,0,26,0,152,1,36,0,3,1,9,0,1,0,"2019-05-12 21:05:02","4262","http://www.datosoficiales.com/resultados/CO/5/50063/1/4262/GOB.json"
1,1,0,0,53,0,109,1,48,0,0,0,24,0,1,0,"2019-05-12 20:50:01","4263","http://www.datosoficiales.com/resultados/CO/5/50063/1/4263/GOB.json"
1,1,1,0,53,0,105,5,53,0,1,1,13,0,0,0,"2019-05-12 21:00:01","4264","http://www.datosoficiales.com/resultados/CO/5/50063/1/4264/GOB.json"
2,1,0,0,39,1,137,5,33,0,0,0,12,0,2,0,"2019-05-12 20:45:01","4265","http://www.datosoficiales.com/resultados/CO/5/50063/1/4265/GOB.json"
3,0,1,0,33,1,148,2,34,0,1,1,11,0,3,0,"2019-05-12 20:40:01","4266","http://www.datosoficiales.com/resultados/CO/5/50063/1/4266/GOB.json"
0,1,0,1,31,5,134,0,39,2,0,0,4,0,7,0,"2019-05-12 21:00:01","4267","http://www.datosoficiales.com/resultados/CO/5/50063/1/4267/GOB.json"
1,0,0,1,34,1,121,2,45,0,0,0,17,0,5,0,"2019-05-12 21:50:01","4268","http://www.datosoficiales.com/resultados/CO/5/50063/2/4268/GOB.json"
0,0,0,0,51,0,111,4,57,0,2,0,13,0,2,0,"2019-05-12 20:25:01","4269","http://www.datosoficiales.com/resultados/CO/5/50063/2/4269/GOB.json"
0,0,0,0,39,0,140,2,46,0,0,1,4,0,4,0,"2019-05-12 21:05:02","4270","http://www.datosoficiales.com/resultados/CO/5/50063/2/4270/GOB.json"
1,1,1,0,46,1,139,3,36,0,0,0,15,0,3,0,"2019-05-12 20:45:01","4271","http://www.datosoficiales.com/resultados/CO/5/50063/2/4271/GOB.json"
1,1,0,1,40,1,131,4,38,0,1,0,15,0,6,0,"2019-05-12 20:40:01","4272","http://www.datosoficiales.com/resultados/CO/5/50063/2/4272/GOB.json"
0,0,1,0,32,0,136,5,34,0,0,0,8,0,8,0,"2019-05-12 20:55:01","4273","http://www.datosoficiales.com/resultados/CO/5/50063/2/4273/GOB.json"
0,0,1,0,3,0,1,0,5,0,0,0,0,0,0,0,"2019-05-12 21:30:01","4274","http://www.datosoficiales.com/resultados/CO/5/50065/1/4274/GOB.json"
1,2,0,2,34,0,111,2,35,1,2,2,13,0,2,0,"2019-05-12 20:30:01","4275","http://www.datosoficiales.com/resultados/CO/5/50066/1/4275/GOB.json"
0,1,0,1,33,2,119,2,34,0,5,0,17,0,0,0,"2019-05-12 20:35:01","4276","http://www.datosoficiales.com/resultados/CO/5/50066/1/4276/GOB.json"
1,0,0,0,39,2,121,2,30,1,2,0,9,0,9,0,"2019-05-12 21:15:01","4277","http://www.datosoficiales.com/resultados/CO/5/50066/1/4277/GOB.json"
2,0,0,0,27,0,119,4,30,0,5,0,17,0,0,0,"2019-05-12 20:50:01","4278","http://www.datosoficiales.com/resultados/CO/5/50066/1/4278/GOB.json"
0,1,1,0,21,0,141,0,21,1,5,0,19,0,0,0,"2019-05-12 19:35:01","4279","http://www.datosoficiales.com/resultados/CO/5/50066/1/4279/GOB.json"
0,0,0,0,2,0,36,0,1,0,0,0,0,0,1,0,"2019-05-12 19:25:01","4280","http://www.datosoficiales.com/resultados/CO/5/50067/1/4280/GOB.json"
0,0,0,0,23,0,115,1,35,0,0,0,6,0,3,0,"2019-05-12 19:40:01","4281","http://www.datosoficiales.com/resultados/CO/5/50068/1/4281/GOB.json"
0,0,0,0,0,0,21,0,6,0,0,0,1,0,1,0,"2019-05-12 19:40:01","4282","http://www.datosoficiales.com/resultados/CO/5/50069/1/4282/GOB.json"
1,0,0,0,13,1,128,4,57,0,0,0,36,0,3,0,"2019-05-12 21:20:01","4283","http://www.datosoficiales.com/resultados/CO/5/50070/1/4283/GOB.json"
0,0,0,0,9,1,132,2,46,0,3,0,23,0,3,2,"2019-05-13 01:25:01","4284","http://www.datosoficiales.com/resultados/CO/5/50070/1/4284/GOB.json"
0,0,0,0,17,0,102,6,66,0,0,2,12,0,2,0,"2019-05-12 21:25:01","4285","http://www.datosoficiales.com/resultados/CO/5/50070/1/4285/GOB.json"
0,1,0,0,8,0,117,2,52,2,1,0,18,0,0,0,"2019-05-12 21:20:01","4286","http://www.datosoficiales.com/resultados/CO/5/50070/1/4286/GOB.json"
0,0,0,0,11,1,107,1,77,0,2,1,18,0,0,0,"2019-05-13 02:35:01","4287","http://www.datosoficiales.com/resultados/CO/5/50070/1/4287/GOB.json"
1,0,1,2,14,0,113,2,57,0,5,0,14,0,8,0,"2019-05-12 21:00:01","4288","http://www.datosoficiales.com/resultados/CO/5/50070/1/4288/GOB.json"
0,0,0,0,14,1,126,0,53,0,3,0,20,0,3,0,"2019-05-12 21:00:01","4290","http://www.datosoficiales.com/resultados/CO/5/50070/1/4290/GOB.json"
0,1,0,0,14,1,91,0,43,0,0,1,19,0,0,1,"2019-05-13 02:35:01","4291","http://www.datosoficiales.com/resultados/CO/5/50070/2/4291/GOB.json"
0,0,1,1,17,3,110,3,65,0,1,0,24,0,0,0,"2019-05-13 02:35:01","4292","http://www.datosoficiales.com/resultados/CO/5/50070/2/4292/GOB.json"
1,1,1,0,6,1,118,0,53,0,0,0,31,0,5,0,"2019-05-13 02:35:01","4293","http://www.datosoficiales.com/resultados/CO/5/50070/2/4293/GOB.json"
0,0,0,0,7,3,125,4,49,0,0,2,17,0,6,0,"2019-05-12 20:55:01","4294","http://www.datosoficiales.com/resultados/CO/5/50070/2/4294/GOB.json"
2,2,0,1,15,3,124,1,38,1,2,1,21,0,8,0,"2019-05-12 20:15:01","4295","http://www.datosoficiales.com/resultados/CO/5/50070/2/4295/GOB.json"
0,1,0,0,7,1,118,4,49,1,1,0,34,0,0,0,"2019-05-12 21:30:01","4296","http://www.datosoficiales.com/resultados/CO/5/50070/2/4296/GOB.json"
0,0,0,1,11,1,111,3,47,0,2,0,28,0,7,0,"2019-05-12 20:20:01","4297","http://www.datosoficiales.com/resultados/CO/5/50070/2/4297/GOB.json"
0,1,0,0,7,1,91,1,140,1,0,0,22,0,2,0,"2019-05-12 20:50:01","4298","http://www.datosoficiales.com/resultados/CO/5/509/1/4298/GOB.json"
0,0,0,0,21,0,141,0,27,0,0,0,43,0,2,0,"2019-05-12 23:05:01","4299","http://www.datosoficiales.com/resultados/CO/5/512/1/4299/GOB.json"
0,1,2,0,21,1,156,2,19,0,1,2,16,0,4,0,"2019-05-12 22:00:01","4300","http://www.datosoficiales.com/resultados/CO/5/512/1/4300/GOB.json"
1,0,0,0,17,0,148,2,26,0,0,1,36,0,0,0,"2019-05-12 21:05:02","4301","http://www.datosoficiales.com/resultados/CO/5/512/1/4301/GOB.json"
1,0,0,0,32,0,147,0,25,0,1,0,26,0,4,0,"2019-05-13 01:35:01","4302","http://www.datosoficiales.com/resultados/CO/5/512/1/4302/GOB.json"
0,0,0,2,27,1,133,0,29,0,0,0,39,0,7,0,"2019-05-12 21:00:01","4303","http://www.datosoficiales.com/resultados/CO/5/512/1/4303/GOB.json"
1,0,0,1,35,1,137,0,22,0,1,0,28,0,5,0,"2019-05-12 22:05:01","4304","http://www.datosoficiales.com/resultados/CO/5/512/1/4304/GOB.json"
1,1,0,0,37,2,136,2,23,1,1,0,28,0,3,0,"2019-05-12 22:05:01","4305","http://www.datosoficiales.com/resultados/CO/5/512/1/4305/GOB.json"
